ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.76,1.173,1.7493559322,0.064,0.722484
2,1.241,1.499,3.90646511628,0.059,1.007868
3,1.589,1.765,2.85097727273,0.083,0.501772
4,1.892,2.058,3.58445783133,0.074,0.59502
5,2.457,2.893,5.60076146789,0.12,2.441932
6,4.701,5.14,7.0373667426,0.079,3.089404
7,7.168,7.527,6.02804456825,0.065,2.164068
8,8.968,9.434,5.98170815451,0.118,2.787476
9,11.243,11.59,9.75541210375,0.055,3.385128
10,13.985,14.334,9.1441260745,0.047,3.1913
11,16.587,17.183,5.75134899329,0.117,3.427804
12,19.403,20.106,4.20312375533,0.083,2.954796
13,21.868,22.49,4.90945980707,0.181,3.053684
14,25.306,26.03,4.47642541436,0.241,3.240932
15,27.868,28.361,6.26272616633,0.135,3.087524
16,30.425,30.881,6.17225438596,0.167,2.814548
17,33.353,34.665,2.89422560976,0.175,3.797224
18,36.436,37.061,4.7505344,0.086,2.969084
19,39.251,39.963,5.49635955056,0.228,3.913408
20,42.557,43.198,5.38219656786,0.541,3.449988
21,45.918,46.784,3.39615704388,0.143,2.941072
22,48.347,48.964,6.58487520259,0.105,4.062868
23,52.007,52.564,5.28391382406,0.091,2.94314
24,54.669,55.073,5.781,0.217,2.335524
25,56.484,57.189,5.08853333333,0.101,3.587416
26,59.514,60.095,5.92119104991,0.103,3.440212
27,62.515,62.909,7.68127918782,0.217,3.026424
28,65.384,67.383,1.6763881941,0.073,3.3511
29,68.214,69.031,3.20152264382,0.116,2.615644
30,70.784,71.315,6.79844821092,0.117,3.609976
31,73.253,73.72,6.6444111349,0.059,3.10294
32,75.785,76.493,3.93684745763,0.154,2.787288
33,78.475,79.001,6.84520152091,0.077,3.600576
34,81.57,82.512,3.28101910828,0.228,3.09072
35,84.251,84.788,6.75644692737,0.262,3.628212
36,86.926,87.576,5.29726153846,0.199,3.44322
37,90.217,90.961,4.61181182796,0.115,3.431188
38,93.903,95.247,2.55744345238,0.858,3.437204
39,96.619,97.556,4.18014087513,0.12,3.916792
40,99.904,100.651,4.33582864793,0.285,3.238864
41,103.031,103.157,3.87787301587,0.117,0.488612
42,103.863,104.634,0.08046692607,0.77,0.06204
