ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.458,1.778,0.920772727273,0.044,1.21542
2,1.866,2.226,1.33395555556,0.041,0.480224
3,2.433,3.821,1.2795648415,0.113,1.776036
4,4.099,4.256,0.636687898089,0.138,0.09996
5,4.483,6.19,2.65832220269,0.176,4.537756
6,8.265,9.322,1.55813907285,0.118,1.646953
7,9.466,11.923,2.81548555149,0.067,6.917648
8,15.015,16.328,5.37539680122,0.054,7.057896
9,20.582,22.677,3.44232935561,0.034,7.21168
10,26.064,27.879,3.91557906336,0.054,7.106776
11,31.683,32.902,6.03913371616,0.065,7.361704
12,37.699,38.685,7.18156186613,0.046,7.08102
13,43.264,44.127,8.13475782155,0.07,7.020296
14,49.086,50.014,7.70334051724,0.044,7.1487
15,54.528,55.464,7.94681623932,0.032,7.43822
16,60.094,61.116,7.00750684932,0.062,7.161672
17,65.579,66.62,6.96286263208,0.04,7.24834
18,71.335,72.289,7.36688050314,0.032,7.028004
19,76.866,77.717,8.63562867215,0.034,7.34892
20,82.776,83.713,7.72645891142,0.04,7.239692
21,88.513,89.878,5.25339487179,0.046,7.170884
22,94.03,95.258,5.73369381107,0.092,7.040976
23,99.509,101.629,3.35313962264,0.114,7.108656
24,117.409,121.245,1.86975703858,0.148,7.172388
25,123.222,128.088,1.49774106042,0.478,7.288008
26,129.475,133.011,1.99532013575,0.113,7.055452
27,135.196,137.126,3.74860310881,0.154,7.234804
28,141.946,143.296,5.27653333333,0.125,7.12332
