ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.658,0.83,3.93925581395,0.145,0.677552
2,0.923,1.117,3.17371134021,0.179,0.6157
3,1.277,1.411,2.79755223881,0.127,0.374872
4,1.606,1.773,3.7205988024,0.152,0.62134
5,1.99,6.357,0.718291733455,0.236,3.13678
6,6.524,6.98,0.169188596491,0.196,0.07715
7,7.276,9.526,0.728437333333,2.221,1.638984
8,10.722,11.75,0.830272373541,0.993,0.85352
9,12.924,14.834,0.799344502618,1.866,1.526748
10,16.267,16.471,5.53309803922,0.188,1.128752
11,17.565,17.763,4.84717171717,0.163,0.95974
12,18.629,18.849,5.23067272727,0.201,1.150748
13,19.793,21.393,0.91133,1.562,1.458128
14,22.654,24.415,1.01302214651,1.729,1.783932
15,25.879,27.568,0.932319715808,1.641,1.574688
16,29.043,31.089,0.843610948192,2.007,1.726028
17,33.436,33.927,7.51310794297,0.048,3.688936
18,36.589,36.952,9.08252341598,0.07,3.296956
19,39.113,39.484,10.0688948787,0.037,3.73556
20,42.16,42.556,9.00073737374,0.036,3.564292
21,45.229,45.511,10.1793333333,0.029,2.870572
22,47.737,48.162,8.73514352941,0.061,3.712436
23,50.793,51.137,9.27976744186,0.034,3.19224
24,53.315,53.582,8.4529588015,0.043,2.25694
25,55.432,55.911,5.74165344468,0.227,2.750252
26,57.816,58.171,5.57221408451,0.283,1.978136
27,58.875,59.261,5.09207253886,0.327,1.96554
28,60.657,61.105,9.17716964286,0.036,4.111372
29,64.222,64.519,9.00184511785,0.059,2.673548
30,66.305,67.02,5.67207832168,0.217,4.055536
31,69.505,69.905,7.8208,0.081,3.12832
32,71.972,72.704,3.47003825137,0.506,2.540068
33,74.418,74.91,7.70456097561,0.127,3.790644
34,77.52,78.001,7.22646985447,0.159,3.475932
35,81.402,81.798,9.28938383838,0.044,3.678596
36,84.243,84.602,9.12088022284,0.026,3.274396
37,86.478,87.057,6.11243523316,0.219,3.5391
38,89.463,89.777,8.83719745223,0.026,2.77488
39,91.738,92.138,7.53222,0.082,3.012888
40,94.223,94.584,8.69122437673,0.057,3.137532
41,97.771,98.297,6.84913307985,0.204,3.602644
42,100.172,100.741,6.67647803163,0.227,3.798916
43,103.388,103.977,5.84555517827,0.282,3.443032
44,106.388,106.758,8.82177297297,0.068,3.264056
45,109.138,109.503,9.20221369863,0.064,3.358808
46,111.824,112.161,10.7528189911,0.032,3.6237
47,114.772,115.169,10.114115869,0.034,4.015304
48,117.844,118.167,8.5199504644,0.085,2.751944
49,120.728,121.092,10.5171538462,0.03,3.828244
50,123.371,123.714,9.73927696793,0.039,3.340572
51,126.023,126.403,9.68397894737,0.044,3.679912
52,128.988,129.288,9.20385333333,0.059,2.761156
53,131.417,131.651,6.60731623932,0.219,1.546112
54,132.805,132.873,1.84958823529,0.066,0.125772
55,135.588,135.8,0.270471698113,0.211,0.05734
