ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,4.228,5.865,0.341087354918,0.06,0.55836
2,7.105,7.993,0.591945945946,0.038,0.525648
3,8.248,8.93,1.00588269795,0.04,0.686012
4,9.698,10.438,0.977091891892,0.042,0.723048
5,10.895,11.358,0.902876889849,0.07,0.418032
6,11.838,13.488,1.34163636364,0.067,2.2137
7,14.183,15.53,1.53037861915,0.06,2.06142
8,16.13,17.648,0.769090909091,0.05,1.16748
9,18.008,20.168,0.823283333333,0.08,1.778292
10,20.698,21.885,1.85481718618,0.03,2.201668
11,22.795,23.805,2.35558415842,0.04,2.37914
12,25.073,26.023,2.59558736842,0.03,2.465808
13,27.288,28.736,1.64733701657,0.057,2.385344
14,30.096,31.581,1.58426397306,0.07,2.352632
15,32.516,33.841,2.65853283019,0.075,3.522556
16,35.723,40.009,0.908154923005,0.195,3.892352
17,40.647,46.348,0.621478337134,0.08,3.543048
18,46.918,51.29,0.828025617566,0.03,3.620128
19,51.768,56.33,0.776849627356,0.033,3.543988
20,56.733,59.751,1.05468124586,0.05,3.183028
21,61.074,64.611,0.995225332202,0.182,3.520112
22,65.385,68.222,1.3091082129,0.094,3.71394
23,68.932,74.917,0.557120802005,0.04,3.334368
24,75.517,80.021,0.8698339254,0.305,3.917732
25,80.679,82.687,1.80528685259,0.05,3.625016
26,83.909,86.034,1.60060988235,0.03,3.401296
27,87.21,90.472,1.09854935622,0.102,3.583468
28,90.659,92.24,1.3719772296,0.025,2.169096
