ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.488,0.659,7.72339181287,0.038,1.3207
2,0.943,1.042,13.6005656566,0.045,1.346456
3,1.823,2.201,0.0217142857143,0.367,0.008208
4,2.405,2.938,13.1504765478,0.034,7.009204
5,7.894,8.299,17.0690074074,0.038,6.912948
6,13.304,13.728,17.3110754717,0.073,7.339896
7,18.946,19.364,17.0108516746,0.037,7.110536
8,25.656,27.803,3.28802980904,0.321,7.0594
9,31.11,31.648,13.7198066914,0.228,7.381256
10,36.848,37.56,10.0210337079,0.233,7.134976
11,42.504,43.125,11.6475233494,0.022,7.233112
12,48.068,48.606,13.4877769517,0.146,7.256424
13,53.861,54.41,13.0000801457,0.142,7.137044
14,60.294,62.194,3.82728421053,0.284,7.27184
15,64.774,65.402,11.3120318471,0.107,7.103956
16,70.694,71.369,10.6020859259,0.225,7.156408
17,76.216,77.275,6.63503305005,0.108,7.0265
18,82.092,82.83,10.0197886179,0.187,7.394604
19,87.746,88.745,7.08961361361,0.173,7.082524
20,95.309,95.91,7.92915806988,0.259,4.765424
