ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.8,1.29,1.03361632653,0.2,0.506472
2,1.31,1.892,0.65606185567,0.17,0.381828
3,1.942,2.722,0.486630769231,0.15,0.379572
4,2.792,3.282,0.775787755102,0.12,0.380136
5,3.724,5.038,1.12842922374,0.242,1.482756
6,5.748,7.778,0.733848275862,0.28,1.489712
7,7.888,10.432,0.580627358491,0.362,1.477116
8,10.532,12.396,0.802227467811,0.17,1.495352
9,12.506,14.356,0.802607567568,0.24,1.484824
10,14.466,15.976,0.991793377483,0.17,1.497608
11,16.146,17.36,1.21456672158,0.15,1.474484
12,17.57,18.98,1.05946666667,0.21,1.493848
13,19.25,20.57,1.1139,0.19,1.470348
14,20.76,21.96,1.23547333333,0.21,1.482568
15,22.339,23.812,0.992966734555,0.193,1.46264
16,24.092,25.962,0.791409625668,0.21,1.479936
17,32.088,33.038,1.57365894737,0.19,1.494976
18,42.212,43.475,1.18367062549,0.335,1.494976
19,52.205,53.709,0.98075,0.206,1.475048
20,62.442,63.477,1.43897198068,0.13,1.489336
21,72.137,73.327,1.24143193277,0.205,1.477304
22,82.375,83.251,1.70680821918,0.176,1.495164
