ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.136,1.624,1.74092622951,0.238,0.849572
2,1.662,2.027,1.58538082192,0.193,0.578664
3,2.433,2.902,1.31720255864,0.244,0.617768
4,3.326,3.57,2.35231147541,0.137,0.573964
5,3.892,4.237,1.6979942029,0.235,0.585808
6,4.676,5.195,1.22652793834,0.281,0.636568
7,5.523,5.774,2.29794422311,0.154,0.576784
8,6.152,6.324,3.42444186047,0.075,0.589004
9,6.763,7.213,1.41292444444,0.21,0.635816
10,7.706,8.142,1.31513761468,0.11,0.5734
11,8.422,8.625,2.90427586207,0.122,0.589568
12,9.074,9.475,1.58698254364,0.113,0.63638
13,9.874,10.194,1.8159625,0.254,0.581108
14,10.695,10.922,2.5914185022,0.12,0.588252
15,12.672,12.841,3.76889940828,0.073,0.636944
16,22.991,23.408,1.39309352518,0.182,0.58092
17,32.946,33.114,3.49926190476,0.077,0.587876
18,42.962,43.5,1.18286245353,0.18,0.63638
19,53.004,53.459,1.27674725275,0.091,0.58092
20,63.047,63.482,1.35273563218,0.081,0.58844
21,73.08,73.343,1.28597718631,0.094,0.338212
