ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.732,1.273,0.912894639556,0.06,0.493876
2,1.333,1.794,1.22750542299,0.04,0.56588
3,1.894,2.215,1.50575700935,0.05,0.483348
4,2.585,3.337,4.03525,0.06,3.034508
5,5.351,6.072,3.73314285714,0.08,2.691596
6,7.545,8.086,4.17353049908,0.09,2.25788
7,9.579,10.331,3.5525,0.13,2.67148
8,11.904,12.354,5.03296888889,0.05,2.264836
9,13.737,14.248,5.24670841487,0.08,2.681068
10,15.841,16.382,4.91580036969,0.05,2.659448
11,18.036,18.547,5.57966340509,0.06,2.851208
12,20.48,21.012,3.99287969925,0.081,2.124212
13,22.244,22.945,4.08692154066,0.15,2.864932
14,24.879,32.414,0.532737358991,0.06,4.014176
15,33.326,34.037,4.28169338959,0.03,3.044284
16,35.991,38.396,1.52322993763,0.291,3.663368
17,39.728,42.263,1.50058856016,0.05,3.803992
18,42.874,45.149,1.63911208791,0.061,3.72898
19,46.211,47.634,2.02704427266,0.08,2.884484
20,48.676,49.648,3.09116872428,0.05,3.004616
21,51.211,52.974,1.53609756098,0.04,2.70814
22,53.596,55.089,2.09796918955,0.07,3.132268
23,56.03,57.002,2.82425514403,0.101,2.745176
24,58.525,60.87,1.49341748401,0.08,3.502064
25,61.641,63.074,2.34993440335,0.111,3.367456
26,64.527,64.878,2.77965811966,0.07,0.97566
