ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.838,1.316,1.01079497908,0.066,0.48316
2,1.389,1.829,1.37069090909,0.239,0.603104
3,1.987,2.199,2.47326415094,0.086,0.524332
4,2.451,5.067,1.49221406728,0.346,3.903632
5,5.987,6.651,4.36392168675,0.063,2.897644
6,8.366,9.19,4.32377184466,0.071,3.562788
7,11.233,11.875,4.35035514019,0.065,2.792928
8,13.4,14.266,4.0752147806,0.066,3.529136
9,16.166,16.832,3.86218618619,0.048,2.572216
10,18.407,19.087,4.00412352941,0.085,2.722804
11,20.888,21.693,3.68620124224,0.095,2.967392
12,23.307,24.373,3.44378611632,0.055,3.671076
13,25.97,27.903,1.86346611485,0.076,3.60208
14,30.296,32.158,1.9780386681,0.054,3.683108
15,33.854,37.018,1.19918331226,0.066,3.794216
16,37.624,40.17,1.16130243519,0.367,2.956676
17,41.115,42.91,1.80689470752,0.383,3.243376
18,44.741,46.21,2.08732471069,0.328,3.06628
19,48.36,50.037,2.23952057245,0.354,3.755676
20,52.543,53.953,2.28026666667,0.258,3.215176
21,56.962,62.78,0.450094877965,0.305,2.618652
22,64.033,69.664,0.55161356775,0.142,3.106136
23,70.32,80.19,0.333161904762,0.154,3.288308
24,82.393,84.522,1.2879192109,0.089,2.74198
25,86.351,87.938,1.6197378702,0.156,2.570524
26,88.839,90.295,2.08814285714,0.188,3.040336
27,91.777,92.996,2.50445611157,0.136,3.052932
28,94.756,96.625,1.28736864633,0.102,2.406092
29,96.714,98.054,2.82491044776,0.134,3.78538
30,100.766,102.013,2.91106014435,0.088,3.630092
31,104.176,107.919,0.914936681806,0.073,3.424608
32,108.577,111.364,0.977640473628,0.087,2.724684
33,111.949,114.163,1.50459439928,0.095,3.331172
34,115.549,116.702,2.39997571552,0.159,2.767172
35,118.139,120.699,1.504,0.095,3.85024
36,122.124,124.847,1.2617333823,0.159,3.4357
37,125.66,130.875,0.663028954938,0.251,3.457696
38,131.693,134.442,1.45140923972,0.087,3.989924
39,135.683,136.733,3.46152761905,0.134,3.634604
40,138.933,139.94,1.97428003972,0.172,1.9881
41,141.366,141.492,1.34733333333,0.117,0.169764
42,142.213,142.838,3.3710656,0.147,2.106916
43,144.727,145.555,3.52749758454,0.132,2.920768
44,147.914,148.936,2.94711154599,0.084,3.011948
45,151.03,151.803,4.07908926261,0.122,3.153136
46,154.178,155.265,2.85043974241,0.141,3.098428
47,157.183,157.819,2.92227672956,0.083,1.858568
48,158.824,159.447,3.61122953451,0.069,2.249796
49,161.459,161.955,2.54558064516,0.088,1.262608
50,163.38,163.465,0.342823529412,0.084,0.02914
