ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.69,2.01,3.1143375,0.31,0.996588
2,3.072,3.602,2.18221886792,0.52,1.156576
3,4.562,6.822,2.71094336283,0.43,6.126732
4,9.792,11.753,3.13090464049,0.06,6.139704
5,14.713,16.773,3.29292038835,0.04,6.783416
6,19.943,21.903,3.4022244898,0.02,6.66836
7,25.365,27.525,3.42812777778,0.03,7.404756
8,31.095,33.394,2.66160243584,0.05,6.119024
9,36.091,38.547,2.62916775244,0.064,6.457236
10,41.315,43.897,2.41392873741,0.072,6.232764
11,46.359,48.963,2.67921658986,0.045,6.97668
12,51.874,54.354,2.63055967742,0.04,6.523788
13,56.946,59.539,2.6567959892,0.03,6.889072
14,62.914,65.677,2.42719363011,0.112,6.706336
15,68.232,70.408,2.90345955882,0.031,6.317928
16,73.51,75.807,2.8718084458,0.04,6.596544
17,78.545,80.898,2.73339056524,0.116,6.431668
18,83.565,86.3,2.32157659963,0.015,6.349512
19,88.651,91.243,2.72251851852,0.03,7.056768
20,94.319,96.703,2.73341275168,0.082,6.516456
21,99.719,101.925,2.80091024479,0.03,6.178808
22,104.826,106.892,2.84902807357,0.08,5.886092
23,110.182,112.202,2.81553267327,0.03,5.687376
24,120.114,120.54,2.49872300469,0.395,1.064456
