ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.927,1.168,1.65923651452,0.091,0.399876
2,1.428,1.664,2.54437288136,0.18,0.600472
3,1.855,2.036,3.30817679558,0.086,0.59878
4,2.155,2.304,4.63817449664,0.067,0.691088
5,2.669,3.504,3.90747305389,0.075,3.26274
6,5.307,5.719,8.1109223301,0.111,3.3417
7,8.124,9.107,3.08182299084,0.767,3.029432
8,11.319,11.556,14.5735696203,0.133,3.453936
9,14.322,14.5,17.9909662921,0.064,3.202392
10,16.973,17.334,8.70736842105,0.052,3.14336
11,19.472,19.639,19.4000239521,0.069,3.239804
12,22.465,22.865,7.23612,0.186,2.894448
13,24.949,25.31,8.38344598338,0.077,3.026424
14,27.783,28.228,7.19596404494,0.304,3.202204
15,31.328,31.72,8.83983673469,0.12,3.465216
16,33.274,33.555,13.2322562278,0.03,3.718264
17,37.088,37.74,5.88711042945,0.255,3.838396
18,40.071,40.537,7.85121888412,0.153,3.658668
19,43.171,43.361,15.5634315789,0.043,2.957052
20,45.658,45.893,12.5152,0.193,2.941072
21,52.922,53.546,4.65209615385,0.107,2.902908
22,56.259,56.78,5.04099808061,0.369,2.62636
23,57.9,58.372,5.46753389831,0.222,2.580676
24,61.004,61.522,5.37796138996,0.368,2.785784
25,62.926,63.357,7.92435266821,0.317,3.415396
26,66.306,66.791,7.32385979381,0.347,3.552072
27,68.813,69.178,9.36033972603,0.227,3.416524
28,71.37,71.775,8.80257777778,0.106,3.565044
29,75.537,75.889,10.0713522727,0.204,3.545116
30,78.329,78.627,11.468,0.189,3.417464
31,80.697,81.172,6.13790315789,0.226,2.915504
32,83.434,83.719,10.1401263158,0.171,2.889936
33,86.146,86.37,11.6643928571,0.112,2.612824
34,88.213,88.574,8.04494182825,0.209,2.904224
35,91.139,91.303,21.5569512195,0.077,3.53534
36,93.492,93.74,16.0194193548,0.078,3.972816
37,96.989,97.328,10.2085663717,0.211,3.460704
38,99.886,100.2,11.3811847134,0.213,3.573692
39,103.316,103.597,9.36520996441,0.185,2.631624
40,105.855,106.218,9.80241322314,0.175,3.558276
41,108.748,108.876,25.88525,0.065,3.313312
42,111.514,111.826,12.8864358974,0.183,4.020568
43,114.583,114.842,13.5947953668,0.085,3.521052
44,117.697,118.015,10.4570566038,0.196,3.325344
45,120.338,120.655,10.8624858044,0.193,3.443408
46,123.871,124.374,6.3602306163,0.375,3.199196
47,128.209,128.559,7.43620571429,0.249,2.602672
48,129.861,130.008,13.9222312925,0.068,2.046568
49,131.628,131.912,7.44652112676,0.209,2.114812
50,134.393,134.653,10.2814307692,0.179,2.673172
51,136.089,136.113,4.01066666667,0.023,0.096256
