ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.112,2.096,1.83204471545,0.749,1.802732
2,2.283,3.323,1.75545,0.78,1.825668
3,4.603,6.113,3.89396556291,0.5,5.879888
4,9.683,11.093,4.098,0.49,5.77818
5,14.604,16.064,4.07856986301,0.52,5.954712
6,19.736,20.986,4.5512544,0.4,5.689068
7,24.481,25.825,4.55774107143,0.434,6.125604
8,29.565,30.855,4.45108217054,0.41,5.741896
9,34.545,35.855,4.48860763359,0.43,5.880076
10,39.597,40.897,4.51388,0.44,5.868044
11,44.797,46.057,4.7,0.39,5.922
12,49.647,50.977,4.41178045113,0.45,5.867668
13,54.747,56.057,4.41642137405,0.44,5.785512
14,59.581,60.881,4.58098153846,0.45,5.955276
15,64.573,65.923,4.24253333333,0.44,5.72742
16,69.433,70.793,4.27354411765,0.46,5.81202
17,74.433,75.733,4.61409846154,0.45,5.998328
18,79.618,80.978,4.38966176471,0.47,5.96994
19,84.848,86.268,4.07337746479,0.53,5.784196
20,89.689,91.099,4.19706666667,0.49,5.917864
21,94.639,96.259,3.61377777778,0.75,5.85432
