ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.824,3.324,0.423626666667,0.094,0.63544
2,3.749,6.229,0.334230645161,0.297,0.828892
3,41.757,49.075,0.491913637606,0.183,3.599824
4,49.309,56.621,0.477764770241,0.031,3.493416
5,56.98,64.025,0.493203122782,0.032,3.474616
6,64.416,73.042,0.388401112914,0.187,3.350348
7,73.479,81.532,0.482921644108,0.047,3.888968
8,81.891,89.828,0.467193146025,0.047,3.708112
9,90.093,101.081,0.322857662905,0.345,3.54756
10,101.403,111.678,0.349451289538,0.172,3.590612
11,112.006,122.176,0.367071386431,0.062,3.733116
12,122.598,131.96,0.319491561632,0.25,2.99108
13,132.21,142.366,0.2521043718,0.206,2.560372
14,142.687,150.792,0.304743244911,0.094,2.469944
15,151.027,160.766,0.253420679741,0.062,2.468064
16,161.079,169.627,0.311845109967,0.093,2.665652
17,169.923,178.909,0.321687959047,0.047,2.890688
18,179.331,185.035,0.323009642356,0.047,1.842447
19,185.441,192.204,0.404521070531,0.516,2.735776
20,192.552,200.393,0.332161458998,0.185,2.604478
21,200.534,210.342,0.376306688418,0.314,3.690816
22,210.816,215.483,0.329191343475,0.26,1.536336
23,215.733,222.939,0.329404385235,0.047,2.373688
