ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.011,1.12,3.36502752294,0.062,0.366788
2,1.167,1.607,0.788745454545,0.148,0.347048
3,1.667,1.957,1.76071724138,0.04,0.510608
4,2.067,2.327,1.15836923077,0.02,0.301176
5,2.417,2.717,1.25145333333,0.05,0.375436
6,2.807,2.937,3.38222307692,0.01,0.439689
7,3.037,3.647,5.36447213115,0.04,3.272328
8,5.847,6.757,4.14488351648,0.02,3.771844
9,8.957,9.657,4.90330857143,0.1,3.432316
10,12.137,12.617,5.23501666667,0.04,2.512808
11,14.057,14.947,3.11699775281,0.02,2.774128
12,16.167,17.077,3.88271648352,0.06,3.533272
13,19.117,19.847,4.46358356164,0.04,3.258416
14,21.857,22.427,5.15614736842,0.04,2.939004
15,24.367,25.137,4.61942857143,0.03,3.55696
16,27.707,28.477,3.49142857143,0.06,2.6884
17,29.837,30.527,4.94494492754,0.04,3.412012
18,32.467,33.247,5.00899487179,0.02,3.907016
19,35.487,36.207,3.66835,0.05,2.641212
20,37.757,38.377,6.18368387097,0.03,3.833884
21,41.007,41.637,4.18583492063,0.04,2.637076
22,43.237,44.007,4.70317402597,0.05,3.621444
23,46.317,47.197,4.42846818182,0.06,3.897052
24,49.737,50.368,3.57080824089,0.1,2.25318
25,51.708,53.218,2.46529006623,0.04,3.722588
26,54.468,55.198,5.18648219178,0.02,3.786132
27,57.408,57.858,5.11401777778,0.06,2.301308
28,59.118,60.078,3.86202916667,0.06,3.707548
29,62.098,62.948,3.49945411765,0.03,2.974536
30,64.658,65.438,4.62696923077,0.06,3.609036
31,67.385,68.125,5.03128648649,0.05,3.723152
