ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.642,1.401,0.6705085639,0.08,0.508916
2,1.449,1.84,1.16935038363,0.049,0.457216
3,1.977,2.266,1.83836678201,0.065,0.531288
4,2.433,3.419,2.84268965517,0.117,2.802892
5,3.579,5.021,1.77009431345,0.045,2.552476
6,5.663,6.478,2.69797300613,0.053,2.198848
7,7.429,8.341,2.03336842105,0.057,1.854432
8,9.062,9.922,3.90580930233,0.059,3.358996
9,11.829,13.894,1.63082033898,0.044,3.367644
10,14.645,17.221,1.15748447205,0.071,2.98168
11,17.494,20.788,1.05545962356,0.076,3.476684
12,20.996,23.504,1.33751355662,0.129,3.354484
13,23.762,26.893,1.17963845417,0.063,3.693448
14,27.012,29.996,1.15685522788,0.054,3.452056
15,30.113,32.71,1.06914593762,0.176,2.776572
16,32.881,35.635,1.20691358025,0.08,3.32384
17,36.012,38.23,1.40093056808,0.114,3.107264
18,38.595,41.306,1.29956473626,0.059,3.52312
19,41.663,43.702,1.49441098578,0.046,3.047104
20,44.212,46.393,1.29824300779,0.094,2.831468
21,46.644,48.414,2.1283299435,0.144,3.767144
22,49.794,52.453,1.27336592704,0.123,3.38588
23,52.845,54.334,1.88631296172,0.074,2.80872
24,55.095,56.51,1.64921837456,0.073,2.333644
25,57.062,58.527,2.17926006826,0.124,3.192616
26,59.779,62.138,1.54352861382,0.05,3.641184
27,63.045,64.572,2.10382711198,0.079,3.212544
28,66.563,67.446,2.71567383918,0.042,2.39794
29,69.021,70.039,2.68721807466,0.049,2.735588
30,71.406,72.749,2.08619806404,0.108,2.801764
31,74.063,75.963,1.30966736842,0.052,2.488368
32,77.023,78.307,1.96448286604,0.058,2.522396
33,79.352,81.259,1.88345044573,0.048,3.59174
34,82.666,83.997,2.28227197596,0.047,3.037704
