ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.553,0.598,14.2504,0.037,0.641268
2,0.719,0.772,8.8998490566,0.039,0.471692
3,0.873,0.892,29.5061052632,0.008,0.560616
4,1.054,1.381,2.06340061162,0.044,0.674732
5,1.618,2.202,1.13411643836,0.055,0.662324
6,2.325,2.588,2.09159315589,0.018,0.550089
7,5.302,5.379,32.773038961,0.025,2.523524
8,28.775,28.867,35.8753043478,0.011,3.300528
9,34.34,34.862,5.89426819923,0.011,3.076808
10,37.122,38.019,3.78997101449,0.016,3.399604
11,38.934,39.991,2.95997729423,0.019,3.128696
12,41.424,42.872,2.16550552486,0.032,3.135652
13,44.082,44.818,4.82286413043,0.031,3.549628
14,46.985,47.774,4.41811913815,0.126,3.485896
15,49.883,50.614,4.36797811218,0.027,3.192992
16,52.465,53.453,3.38609311741,0.043,3.34546
17,55.241,56.027,4.34026463104,0.038,3.411448
18,57.986,58.694,5.36463841808,0.018,3.798164
19,60.982,61.492,5.86080784314,0.011,2.989012
20,63.52,64.215,4.66402302158,0.017,3.241496
21,66.269,67.336,2.93593626992,0.024,3.132644
22,68.954,69.364,5.8092,0.023,2.381772
23,70.986,75.06,0.887623956799,3.042,3.61618
24,76.965,78.021,2.77709469697,0.03,2.932612
25,79.236,79.968,4.47475956284,0.013,3.275524
26,81.796,82.735,2.97896911608,0.05,2.797252
27,84.124,84.813,4.8358838897,0.047,3.331924
28,86.78,87.742,3.10239085239,0.067,2.9845
