ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.969,0.991,9.92981818182,0.02,0.218456
2,1.085,2.021,0.181170940171,0.279,0.169576
3,2.068,2.964,0.189049107143,0.248,0.169388
4,3.051,3.9,0.199293286219,0.228,0.1692
5,3.951,4.86,0.186759075908,0.259,0.169764
6,4.94,5.748,0.209405940594,0.202,0.1692
7,6.098,7.078,0.172653061224,0.54,0.1692
8,7.518,8.164,0.262501547988,0.186,0.169576
9,8.494,9.374,0.192272727273,0.18,0.1692
10,9.784,10.605,0.206090133983,0.16,0.1692
11,10.868,11.68,0.209300492611,0.161,0.169952
12,11.94,12.84,0.188208888889,0.17,0.169388
13,13.22,13.97,0.2256,0.17,0.1692
14,14.29,14.98,0.245762318841,0.15,0.169576
15,15.27,16.11,0.201876190476,0.388,0.169576
16,16.49,18.53,0.0830333333333,1.23,0.169388
17,18.84,20.839,0.0850185092546,1.27,0.169952
18,21.182,22.372,0.14218487395,0.29,0.1692
19,22.782,24.121,0.126362957431,0.36,0.1692
20,24.371,25.793,0.119383966245,0.37,0.169764
21,26.257,27.682,0.118736842105,0.34,0.1692
22,28.052,30.661,0.0649244921426,0.39,0.169388
23,30.914,32.502,0.107022670025,0.448,0.169952
24,32.852,34.282,0.118321678322,0.38,0.1692
25,34.642,37.196,0.0662490211433,1.434,0.1692
26,37.606,39.626,0.0840415841584,0.44,0.169764
27,39.938,41.912,0.0859047619048,0.54,0.169576
28,42.172,45.062,0.058676816609,1.48,0.169576
29,45.312,46.84,0.110732984293,0.46,0.1692
30,47.23,48.83,0.10575,0.54,0.1692
31,49.22,50.59,0.123640875912,0.38,0.169388
32,50.99,52.2,0.140145454545,0.34,0.169576
33,52.55,53.73,0.143389830508,0.34,0.1692
34,54.14,55.07,0.182339784946,0.26,0.169576
35,55.39,56.36,0.174820618557,0.27,0.169576
36,56.75,57.747,0.169709127382,0.26,0.1692
37,58.137,59.147,0.167152475248,0.29,0.168824
38,61.657,62.687,0.164454368932,0.29,0.169388
