ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,6.216,7.73,0.834948480845,0.3,1.264112
2,7.775,9.442,0.776811037792,0.305,1.294944
3,9.507,10.847,0.864519402985,0.145,1.158456
4,10.907,11.877,1.28421443299,0.27,1.245688
5,15.226,17.212,2.93908559919,0.275,5.837024
6,17.557,24.585,1.02830221969,0.2,7.226908
7,25.91,27.31,0.706385,0.26,0.988939
8,27.56,29.656,2.18334732824,0.365,4.576296
9,32.011,34.453,1.78592301392,0.255,4.361224
10,36.229,42.821,0.699039441748,3.33,4.608068
11,43.591,46.301,2.61292250923,0.177,7.08102
12,49.797,52.911,2.30133975594,0.27,7.166372
13,56.366,63.645,1.01239510922,0.254,7.369224
14,65.366,71.253,1.15463359946,3.172,6.797328
15,74.232,82.185,0.835657990695,0.409,6.645988
16,82.344,86.644,1.69256837209,0.348,7.278044
17,88.602,94.769,1.16375871575,0.397,7.1769
18,95.292,98.287,2.45737028381,0.242,7.359824
19,101.892,104.978,2.28579001944,0.247,7.053948
20,107.955,111.332,2.12394906722,0.235,7.172576
21,115.704,118.691,2.397739538,0.309,7.162048
22,121.763,125.2,2.0483084085,0.3,7.040036
23,127.978,134.297,1.12044310809,0.999,7.08008
24,136.81,141.527,1.52289166843,0.196,7.18348
