ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.619,0.759,2.61991428571,0.044,0.366788
2,0.812,1.046,1.48311111111,0.092,0.347048
3,1.127,1.317,2.68741052632,0.086,0.510608
4,1.528,1.619,3.30962637363,0.03,0.301176
5,1.829,1.917,4.26631818182,0.03,0.375436
6,2.21,2.445,0.727034042553,0.142,0.170853
7,2.552,3.757,2.71562489627,0.07,3.272328
8,5.413,6.357,3.99559745763,0.041,3.771844
9,8.644,9.761,3.07279856759,0.068,3.432316
10,11.377,11.88,4.99564214712,0.064,2.512808
11,13.412,13.971,4.96266189624,0.039,2.774128
12,15.497,16.206,4.9834583921,0.039,3.533272
13,18.548,19.152,5.39472847682,0.076,3.258416
14,21.316,21.833,5.68472727273,0.042,2.939004
15,23.778,24.288,6.97443137255,0.037,3.55696
16,27.214,27.713,5.3875751503,0.08,2.6884
17,29.113,29.715,5.66779401993,0.094,3.412012
18,31.96,32.635,5.78817185185,0.061,3.907016
19,35.271,35.72,5.88243207127,0.028,2.641212
20,37.481,38.196,5.36207552448,0.105,3.833884
21,40.543,41.06,5.10072727273,0.067,2.637076
22,42.562,44.208,2.20014823815,0.133,3.621444
23,45.797,46.54,5.24502288022,0.032,3.897052
24,49.377,49.77,5.73328244275,0.101,2.25318
25,51.08,51.757,5.49865288035,0.077,3.722588
26,54.891,55.501,6.20677377049,0.135,3.786132
27,57.786,58.738,2.41734033613,0.132,2.301308
28,59.858,60.66,4.62287780549,0.265,3.707548
29,63.928,64.654,4.09715702479,0.055,2.974536
30,67.025,67.565,6.6834,0.033,3.609036
31,70.301,70.757,8.16480701754,0.028,3.723152
