ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.833,1.943,1.34563963964,0.132,1.49366
2,2.024,3.029,1.60987860697,0.211,1.617928
3,3.288,4.279,1.17340665994,0.199,1.162846
4,4.457,7.197,2.09674890511,0.039,5.745092
5,9.275,12.031,1.71034978229,0.06,4.713724
6,13.089,15.334,2.15726859688,0.052,4.843068
7,16.923,19.631,2.13950664697,0.047,5.793784
8,21.488,24.109,2.12043342236,0.385,5.557656
9,26.04,28.48,2.34345081967,0.049,5.71802
10,30.592,34.667,1.39470625767,0.036,5.683428
11,35.591,38.216,2.15831161905,0.044,5.665568
12,39.955,43.638,1.58904154222,0.047,5.85244
13,44.653,47.476,2.0370995395,0.064,5.750732
14,49.403,52.359,1.94951420839,0.059,5.762764
15,53.854,57.095,1.71537673558,0.076,5.559536
16,58.424,60.744,2.17131896552,0.045,5.03746
17,62.595,65.325,2.065796337,0.06,5.639624
18,67.104,69.936,2.14175282486,0.061,6.065444
19,72.088,74.803,2.07381657459,0.084,5.630412
20,76.511,76.669,1.6012721519,0.059,0.253001
