ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.657,1.66,0.605423728814,0.116,0.60724
2,1.688,4.961,0.193686526123,0.145,0.633936
3,5.007,7.129,0.248422243167,0.097,0.527152
4,7.156,9.497,0.275214011106,0.12,0.644276
5,9.573,12.823,0.197255384615,0.127,0.64108
6,12.882,16.253,0.193632749926,0.109,0.652736
7,16.306,18.552,0.289365983972,0.096,0.649916
8,18.606,20.679,0.235158707188,0.13,0.487484
9,20.74,23.318,0.182881303336,0.107,0.471468
10,23.49,27.453,0.20479333838,0.113,0.811596
11,27.507,27.789,0.152723404255,0.105,0.043068
12,27.831,30.236,0.260933056133,0.185,0.627544
13,30.323,34.232,0.176409311844,0.119,0.689584
14,34.274,37.454,0.183033962264,0.15,0.582048
15,37.508,40.42,0.18354532967,0.101,0.534484
16,40.482,42.801,0.144078913325,0.094,0.334119
17,42.808,44.538,0.384150289017,0.103,0.66458
18,44.591,47.8,0.185517918355,0.097,0.595327
19,47.974,52.257,0.320210133084,0.355,1.37146
20,52.342,57.907,0.283199281222,0.312,1.576004
21,57.976,60.399,0.575328105654,0.348,1.39402
22,60.492,62.941,0.114397713352,0.335,0.28016
23,63.158,68.324,0.320793650794,0.118,1.65722
24,68.442,74.492,0.290514380165,0.344,1.757612
25,74.609,78.807,0.222124821343,0.271,0.93248
26,78.859,80.834,0.42445164557,0.332,0.838292
27,80.911,84.15,0.225727693733,0.337,0.731132
28,84.212,86.176,0.373702647658,0.325,0.733952
29,86.234,88.009,0.471218028169,0.282,0.836412
30,88.084,89.542,0.494757201646,0.326,0.721356
31,89.644,91.245,0.465831355403,0.326,0.745796
32,91.326,92.977,0.0697026044821,0.335,0.115079
33,93.161,97.135,0.725413185707,0.29,2.882792
34,97.284,100.538,0.748186846958,0.315,2.4346
35,100.633,103.892,0.72690641301,0.356,2.368988
36,103.984,110.537,0.294637570578,0.306,1.93076
37,110.635,114.888,0.393195391488,0.297,1.67226
38,114.983,116.641,0.480053075995,0.298,0.795928
39,116.835,121.98,0.451528862974,0.098,2.323116
40,122.061,130.655,0.460024668373,0.142,3.953452
41,130.796,136.788,0.273967957276,0.118,1.641616
42,136.896,140.99,0.286316560821,0.094,1.17218
43,141.089,146.728,0.339819116865,0.107,1.91624
44,146.746,150.709,0.405127428716,0.116,1.60552
45,150.814,151.707,0.436835386338,0.21,0.390094
