ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,4.702,5.956,0.813467304625,1.223,1.020088
2,9.328,11.094,0.674287655719,1.717,1.190792
3,11.35,12.792,0.816665742025,1.395,1.177632
4,13.622,15.752,3.08381784038,0.14,6.568532
5,19.827,23.292,1.87555093795,1.267,6.498784
6,26.468,28.164,3.75678537736,0.141,6.371508
7,32.077,34.965,2.28308033241,0.189,6.593536
8,37.916,43.663,1.17199860797,0.156,6.735476
9,45.413,47.955,2.62541778127,0.218,6.673812
10,51.354,55.568,1.59764309445,0.234,6.732468
11,57.165,60.017,2.19845301543,0.237,6.269988
12,62.873,66.034,2.16321923442,0.384,6.837936
13,69.49,72.025,2.75266114398,0.172,6.977996
14,75.632,78.214,2.40431758327,0.292,6.207948
15,81.237,84.269,2.19628891821,0.283,6.659148
16,87.023,89.069,3.21024242424,0.156,6.568156
17,92.385,95.53,2.0648317965,0.203,6.493896
18,98.002,100.311,3.03446167172,0.314,7.006572
19,103.962,107.596,1.77580847551,0.157,6.453288
20,109.92,112.815,2.273208981,0.172,6.58094
21,115.524,118.507,2.2191310761,0.409,6.619668
22,121.457,124.794,1.61261971831,0.234,5.381312
