ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,4.587,6.939,0.240035714286,0.35,0.564564
2,8.156,10.787,0.250023565184,0.345,0.657812
3,10.938,12.359,0.345173821253,0.341,0.490492
4,12.676,14.519,0.259813347802,0.336,0.478836
5,15.508,18.087,0.34100969368,0.354,0.879464
6,18.307,20.105,0.473764182425,0.343,0.851828
7,20.456,22.558,0.392456707897,0.352,0.824944
8,22.801,23.89,0.29858953168,0.354,0.325164
9,24.515,26.764,0.9580560249,0.348,2.154668
10,27.319,28.168,2.39019081272,0.378,2.029272
11,29.415,30.333,3.51711546841,0.198,3.228712
12,32.751,33.602,4.39358871915,0.19,3.738944
13,36.101,36.788,4.79632605531,0.377,3.295076
14,39.369,40.018,5.74746995378,0.189,3.730108
15,42.282,42.783,6.86706586826,0.35,3.4404
16,45.401,45.878,8.12420125786,0.382,3.875244
17,48.834,49.369,4.9860411215,0.504,2.667532
18,51.829,53.133,2.78770552147,0.421,3.635168
19,55.397,57.117,2.0069,0.345,3.451868
20,58.838,59.272,5.52260829493,0.332,2.396812
21,61.376,61.9,6.44796946565,0.384,3.378736
22,64.325,64.77,6.91206292135,0.374,3.075868
23,67.418,67.837,7.21758472554,0.373,3.024168
24,70.303,71.261,3.06255532359,0.421,2.933928
25,73.305,74.053,3.63634224599,0.387,2.719984
26,76.034,76.711,5.80745051699,0.367,3.931644
27,79.553,80.114,5.85045276292,0.374,3.282104
28,82.613,83.699,3.00124861878,0.376,3.259356
29,85.65,86.255,6.24377520661,0.375,3.777484
30,89.221,89.671,6.65687111111,0.341,2.995592
31,91.877,95.271,0.989187978786,0.81,3.357304
32,95.812,97.39,2.11231939163,0.38,3.33324
33,98.741,99.449,3.97933333333,0.333,2.817368
34,101.413,101.961,4.38335036496,0.357,2.402076
35,104.014,104.484,5.5244,0.42,2.596468
36,106.343,106.792,5.25269487751,0.351,2.35846
37,108.608,109.228,3.69965806452,0.37,2.293788
38,111.079,112.919,1.29413478261,0.39,2.381208
39,113.871,115.146,2.9538854902,0.363,3.766204
40,116.003,117.043,3.15568846154,0.375,3.281916
41,118.923,120.307,2.45038439306,0.357,3.391332
42,121.98,122.91,3.50306666667,0.37,3.257852
43,124.954,125.795,4.4818216409,0.372,3.769212
44,128.252,129.121,3.87249712313,0.376,3.3652
