ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.512,0.722,2.21213333333,0.19,0.464548
2,0.845,1.116,1.87167527675,0.258,0.507224
3,1.574,2.488,3.17214004376,0.801,2.899336
4,3.608,4.109,7.25357285429,0.065,3.63404
5,6.608,7.174,5.6848409894,0.118,3.21762
6,9.375,9.862,5.16594661191,0.418,2.515816
7,11.975,13.022,2.48727411652,0.878,2.604176
8,14.914,16.661,1.577930166,1.623,2.756644
9,18.691,20.02,2.0401324304,1.127,2.711336
10,22.13,22.944,3.6271990172,0.696,2.95254
11,23.659,24.085,1.14741784038,0.414,0.4888
12,24.219,24.951,0.672896174863,0.701,0.49256
13,25.043,25.459,1.26131730769,0.402,0.524708
14,25.659,26.438,0.70107830552,0.753,0.54614
15,26.826,27.521,0.778238848921,0.66,0.540876
16,27.946,28.852,0.771090507726,0.837,0.698608
17,29.408,30.433,0.635531707317,1.009,0.65142
18,30.943,31.43,1.29438193018,0.448,0.630364
19,31.911,32.503,0.852668918919,0.562,0.50478
20,32.877,33.593,0.89405027933,0.638,0.64014
21,33.993,34.402,1.48147677262,0.369,0.605924
22,34.826,35.329,1.2132166998,0.491,0.610248
23,35.794,36.319,0.940716190476,0.507,0.493876
24,36.676,37.54,0.667574074074,0.817,0.576784
25,37.942,38.348,1.22616748768,0.391,0.497824
26,38.843,39.281,8.22564383562,0.04,3.602832
27,42.044,42.879,3.36643832335,0.679,2.810976
28,44.91,45.435,5.91215238095,0.419,3.10388
29,47.726,48.414,4.74863953488,0.1,3.267064
30,50.444,50.941,7.7976498994,0.056,3.875432
31,53.493,54.01,6.11272727273,0.074,3.16028
32,56.127,57.355,3.26703583062,0.132,4.01192
33,59.393,59.96,6.38304761905,0.075,3.619188
34,62.378,63.45,3.19284328358,0.076,3.422728
35,65.512,65.959,8.6829082774,0.048,3.88126
36,68.61,69.192,5.62966323024,0.062,3.276464
37,71.448,72.512,3.13769172932,0.082,3.338504
38,74.277,75.367,2.52868623853,0.98,2.756268
39,77.337,78.088,3.81407190413,0.571,2.864368
40,80.129,81.049,3.2101,0.78,2.953292
41,83.113,84.174,3.23693119698,0.422,3.434384
42,86.733,89.416,1.41017517704,0.078,3.7835
43,89.884,91.678,2.11044147157,0.171,3.786132
44,93.082,95.266,1.23826923077,2.075,2.70438
45,97.263,98.526,3.11383372922,0.109,3.932772
