ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.953,1.682,1.20201371742,0.089,0.876268
2,1.722,2.302,0.778579310345,0.19,0.451576
3,3.122,4.692,0.838075159236,0.35,1.315778
4,4.872,6.552,0.725926190476,0.46,1.219556
5,6.602,7.022,3.01023809524,0.2,1.2643
6,7.192,9.912,0.397772058824,0.53,1.08194
7,10.022,11.762,0.741951724138,0.49,1.290996
8,11.992,12.402,3.28449756098,0.08,1.346644
9,13.222,14.072,1.66634352941,0.14,1.416392
10,14.472,15.162,2.00506086957,0.09,1.383492
11,15.672,16.472,2.23438,0.06,1.787504
12,17.142,17.862,2.50745,0.11,1.805364
13,18.742,20.062,0.325372727273,1.17,0.429492
14,20.092,21.781,1.76691059799,0.3,2.984312
15,22.901,23.441,3.90308888889,0.1,2.107668
16,24.691,26.491,1.91352666667,0.08,3.444348
17,27.471,31.901,0.875282167043,0.12,3.8775
18,32.001,37.171,0.702690909091,0.17,3.632912
19,37.301,44.69,0.496829882257,0.15,3.671076
20,44.81,51.09,0.537117197452,0.16,3.373096
21,51.22,56.44,0.661565517241,0.14,3.453372
22,56.54,59.59,1.09508459016,0.13,3.340008
23,60.01,62.239,1.64856348138,0.13,3.674648
24,63.339,64.779,1.25601875,0.15,1.808667
