ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.417,0.518,4.32772277228,0.047,0.4371
2,0.592,0.656,6.5095,0.028,0.416608
3,0.79,0.869,5.24020253165,0.031,0.413976
4,1.158,1.242,5.42738095238,0.045,0.4559
5,1.575,1.656,5.06671604938,0.047,0.410404
6,1.941,1.993,8.44192307692,0.014,0.43898
7,2.425,2.942,10.7436363636,0.028,5.55446
8,6.791,7.308,10.8712727273,0.035,5.620448
9,11.342,11.865,11.1646118547,0.028,5.839092
10,16.008,16.522,10.6871050584,0.03,5.493172
11,20.458,20.984,11.0902129278,0.034,5.833452
12,25.409,26.211,7.184319202,0.146,5.761824
13,30.226,30.72,11.4980647773,0.013,5.680044
14,34.809,35.346,10.9624655493,0.016,5.886844
15,39.477,39.984,11.478382643,0.013,5.81954
16,44.242,44.825,9.3474373928,0.048,5.449556
17,48.46,49.025,10.8268035398,0.03,6.117144
18,53.311,53.775,11.52675,0.012,5.348412
19,57.376,57.89,10.9244824903,0.032,5.615184
20,69.598,70.125,10.7566679317,0.036,5.668764
21,78.711,79.287,10.5521527778,0.039,6.07804
22,87.671,88.229,10.2810394265,0.046,5.73682
23,97.701,98.246,10.8570862385,0.016,5.917112
24,108.868,109.359,11.4101832994,0.015,5.6024
25,114.344,114.577,6.92049785408,0.046,1.612476
