ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.734,0.866,2.11784848485,0.059,0.279556
2,0.965,1.483,0.982625482625,0.093,0.509
3,1.63,2.337,0.146848656294,0.17,0.103822
4,2.364,2.472,4.9262962963,0.075,0.53204
5,2.611,2.851,2.82548333333,0.042,0.678116
6,3.177,3.871,0.879319884726,0.216,0.610248
7,3.979,4.148,3.7789112426,0.067,0.638636
8,4.567,4.836,2.51318959108,0.051,0.676048
9,5.292,5.416,4.82129032258,0.04,0.59784
10,5.82,6.721,0.762850166482,0.292,0.687328
11,6.865,8.161,0.463037037037,0.397,0.600096
12,8.391,12.661,0.161935362998,0.267,0.691464
13,12.957,13.742,0.771398726115,0.326,0.605548
14,14.289,15.29,0.649454545455,0.249,0.650104
15,15.82,16.989,0.593430282293,0.176,0.69372
16,17.453,18.363,0.68527032967,0.165,0.623596
17,18.653,19.297,5.56672670807,0.042,3.584972
18,21.955,22.563,4.45819736842,0.022,2.710584
19,24.172,24.672,6.231824,0.034,3.115912
20,27.042,27.569,7.18110056926,0.022,3.78444
21,30.166,31.665,2.27907671781,0.027,3.416336
22,33.28,34.237,3.60794984326,0.112,3.452808
23,36.374,37.625,2.21076578737,0.025,2.765668
24,38.807,40.038,2.09319902518,0.096,2.576728
25,41.17,44.561,0.834939545857,0.077,2.83128
26,45.567,46.675,2.99595306859,0.039,3.319516
27,48.271,48.755,5.5467768595,0.031,2.68464
28,50.479,50.91,7.50342459397,0.022,3.233976
29,53.561,54.22,5.54500151745,0.02,3.654156
30,56.669,57.323,4.96906422018,0.022,3.249768
31,59.644,61.234,2.04718993711,0.022,3.255032
32,62.504,64.052,1.90319638243,0.037,2.946148
33,65.592,66.297,3.13573333333,0.03,2.210692
34,67.679,67.961,6.83066666667,0.027,1.926248
35,69.44,70.154,2.99141176471,0.034,2.135868
36,71.862,73.404,1.54594033722,0.058,2.38384
37,74.94,75.85,2.91131428571,0.076,2.649296
38,77.554,77.882,3.96003658537,0.028,1.298892
39,79.219,79.271,0.296461538462,0.05,0.015416
