ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.921,2.216,1.38277992278,0.202,1.7907
2,2.308,3.458,1.47702608696,0.279,1.69858
3,3.699,4.319,1.01516129032,0.38,0.6294
4,4.629,6.989,2.61574915254,0.26,6.173168
5,10.359,12.029,3.49983952096,0.15,5.844732
6,15.339,17.649,2.46963636364,0.32,5.70486
7,19.99,24.281,1.37900256351,0.17,5.9173
8,25.541,28.532,1.98515680374,0.209,5.937604
9,30.543,35.107,1.32279666959,0.18,6.037244
10,35.557,40.359,1.2205514369,0.28,5.861088
11,41.341,44.882,1.61820163796,0.26,5.730052
12,46.094,50.066,1.36683383686,0.26,5.429064
13,50.536,54.429,1.59169791934,0.21,6.19648
14,55.66,59.792,1.41477734753,0.21,5.84586
15,60.582,66.834,0.923070377479,0.22,5.771036
16,67.374,71.629,1.37851938895,0.3,5.8656
17,72.749,75.942,1.87952896962,0.27,6.001336
18,77.933,83.157,1.12850382848,0.29,5.895304
19,83.237,87.603,1.2196316995,0.2,5.324912
20,88.023,91.149,1.81348432502,0.211,5.668952
21,92.713,96.439,1.40419753086,0.29,5.23204
22,97.289,100.59,1.69416419267,0.19,5.592436
23,101.952,106.402,1.18363955056,0.261,5.267196
24,106.512,111.211,1.18889295595,0.23,5.586608
25,111.411,116.46,1.13589384036,0.222,5.735128
26,119.435,122.291,0.763325630252,0.34,2.180058
