ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,4.466,4.765,1.37510367893,0.04,0.411156
2,7.104,7.23,3.72568253968,0.034,0.469436
3,8.559,11.611,1.26776802097,0.343,3.869228
4,12.318,13.241,1.71521993499,0.026,1.583148
5,13.613,15.001,1.32642939481,0.054,1.841084
6,15.541,16.775,1.3778541329,0.04,1.700272
7,17.262,19.449,0.821543667124,0.04,1.796716
8,19.854,21.05,1.26821404682,0.029,1.516784
9,21.398,22.764,1.23287262079,0.036,1.684104
10,23.413,24.928,1.21139009901,0.033,1.835256
11,25.349,27.308,0.894607452782,0.068,1.752536
12,27.739,28.377,2.26896551724,0.047,1.4476
13,29.033,29.429,0.982972222222,0.045,0.389257
14,29.47,34.23,0.810572268908,0.058,3.858324
15,34.781,38.298,1.05193403469,0.038,3.699652
16,38.85,40.899,1.57345632016,0.052,3.224012
17,41.65,44.672,1.24694639312,0.067,3.768272
18,45.413,47.424,1.93197812034,0.04,3.885208
19,48.876,50.293,2.39517572336,0.042,3.393964
20,51.7,52.544,4.23356398104,0.026,3.573128
21,54.613,57.448,1.35240634921,0.039,3.834072
22,58.085,59.353,2.74379179811,0.028,3.479128
23,61.219,64.754,1.00126619519,0.034,3.539476
24,65.195,69.077,0.964069036579,0.039,3.742516
25,69.8,73.142,0.973358467983,0.041,3.252964
26,73.813,76.403,1.25843861004,0.042,3.259356
27,76.936,79.311,1.65954526316,0.029,3.94142
28,80.231,81.801,2.2330089172,0.043,3.505824
29,83.91,85.703,2.14265476854,0.035,3.84178
30,87.158,88.602,2.50610249307,0.025,3.618812
31,90.347,91.664,2.51451784358,0.051,3.31162
32,93.048,94.864,2.21562555066,0.028,4.023576
33,96.731,97.502,4.44665110246,0.026,3.428368
34,99.631,101.039,2.60022159091,0.035,3.661112
35,102.816,105.338,1.40463283109,0.031,3.542484
36,106.292,107.915,2.27719778189,0.037,3.695892
37,109.689,110.741,3.28857034221,0.03,3.459576
38,112.653,114.806,1.77486669763,0.049,3.821288
39,115.867,117.515,1.9986407767,0.04,3.29376
40,118.791,120.705,1.9181107628,0.028,3.671264
41,121.916,122.883,3.42949327818,0.036,3.31632
42,124.871,126.788,2.09271361502,0.027,4.011732
43,128.312,130.048,2.03778571429,0.038,3.537596
44,131.567,132.887,2.67045454545,0.022,3.525
45,134.684,136.34,2.3344468599,0.028,3.865844
46,138.081,138.776,2.47943597122,0.029,1.723208
47,139.741,139.801,3.05186666667,0.02,0.183112
48,140.199,140.309,4.60258181818,0.026,0.506284
49,140.916,141.47,2.77927797834,0.041,1.53972
50,142.318,142.463,6.58777931034,0.03,0.955228
51,143.568,143.974,4.59998029557,0.021,1.867592
52,145.161,145.682,4.03243761996,0.044,2.1009
53,147.429,148.334,2.77471381215,0.029,2.511116
54,149.612,150.08,5.54117948718,0.032,2.593272
55,151.761,152.605,3.35526540284,0.035,2.831844
56,155.265,157.407,1.36014752568,0.034,2.913436
57,160.473,161.888,1.98496113074,0.027,2.80872
58,165.168,165.744,5.00680555556,0.036,2.88392
59,170.142,171.074,3.02998712446,0.032,2.823948
60,174.924,175.435,4.83465362035,0.025,2.470508
61,180.899,182.41,1.98252283256,0.028,2.995592
62,185.812,186.382,5.15284912281,0.03,2.937124
63,190.793,191.283,5.91662857143,0.024,2.899148
64,195.998,196.621,4.88528410915,0.026,3.043532
65,201.228,203.286,1.80216909621,0.027,3.708864
66,206.209,206.68,6.59277282378,0.028,3.105196
67,211.511,212.327,3.64480392157,0.044,2.97416
68,215.914,217.157,1.96091713596,0.034,2.43742
69,220.089,221.743,1.72109794438,0.041,2.846696
70,225.697,228.474,1.21749801945,0.03,3.380992
71,231.493,233.505,1.47951888668,0.024,2.976792
72,235.019,236.604,1.8095444795,0.025,2.868128
73,240.99,242.471,2.0593679946,0.059,3.049924
74,245.845,246.25,7.23359012346,0.022,2.929604
75,248.823,249.623,3.483405,0.045,2.786724
76,254.028,255.306,2.44326447574,0.07,3.122492
