ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.716,1.937,0.987577395577,0.316,1.205832
2,2.016,2.814,1.62391478697,0.25,1.295884
3,3.231,3.649,2.94638277512,0.187,1.231588
4,4.098,5.531,3.98040474529,0.179,5.70392
5,9.116,10.558,3.76443273232,0.211,5.428312
6,14.016,15.263,4.67738572574,0.219,5.8327
7,19.031,20.384,4.2168691796,0.174,5.705424
8,23.882,24.809,6.05250485437,0.229,5.610672
9,28.682,30.17,3.72348655914,0.2,5.540548
10,33.484,34.637,4.75804683435,0.18,5.486028
11,38.483,39.811,4.21428614458,0.24,5.596572
12,43.104,45.068,2.80669450102,0.202,5.512348
13,48.103,48.881,7.40159383033,0.181,5.75844
14,52.836,54.24,4.15488034188,0.287,5.833452
15,57.851,59.223,4.11585714286,0.216,5.646956
16,62.739,63.688,5.90367544784,0.219,5.602588
17,67.735,68.766,5.18741416101,0.212,5.348224
18,72.261,73.341,4.96685555556,0.181,5.364204
19,77.142,78.368,4.93001631321,0.197,6.0442
20,82.237,83.604,4.09804242868,0.252,5.602024
21,86.97,88.481,3.67526935804,0.332,5.553332
22,92.074,93.614,3.62656883117,0.379,5.584916
23,97.274,98.853,3.44960354655,0.22,5.446924
24,102.157,102.794,3.95154160126,0.19,2.517132
