ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,2.115,2.591,0.659579831933,0.471,0.31396
2,4.503,5.002,0.789675350701,0.493,0.394048
3,5.138,5.527,1.0946529563,0.37,0.42582
4,5.671,6.051,1.19874736842,0.346,0.455524
5,6.824,7.934,2.61269189189,0.058,2.900088
6,10.556,10.882,8.72354601227,0.075,2.843876
7,12.963,13.291,8.17112195122,0.036,2.680128
8,15.462,15.871,7.85095354523,0.039,3.21104
9,17.206,17.616,8.75392195122,0.07,3.589108
10,20.038,20.423,8.9488,0.068,3.445288
11,22.87,23.21,9.66762352941,0.06,3.286992
12,25.657,25.964,10.4373680782,0.026,3.204272
13,27.922,28.312,9.01821538462,0.048,3.517104
14,30.871,31.257,8.28271502591,0.063,3.197128
15,33.542,33.947,9.42599506173,0.06,3.817528
16,36.556,36.849,10.0345802048,0.041,2.940132
17,38.871,39.174,7.79052145215,0.09,2.360528
18,40.909,41.252,9.65651311953,0.038,3.312184
19,43.688,43.994,9.80180392157,0.029,2.999352
20,46.059,46.494,8.7072091954,0.035,3.787636
21,49.061,49.413,9.41121590909,0.036,3.312748
22,51.691,51.985,10.281170068,0.034,3.022664
23,53.971,54.402,7.77430162413,0.055,3.350724
24,57.553,57.825,9.41658823529,0.032,2.561312
25,60.157,60.47,9.60541853035,0.031,3.006496
26,62.712,63.028,9.12930379747,0.054,2.88486
27,65.277,65.7,8.78266666667,0.031,3.715068
28,68.722,69.061,9.90521533923,0.038,3.357868
29,71.58,71.918,9.67567159763,0.022,3.270377
