ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.161,1.606,3.87026516854,0.055,1.722268
2,1.898,2.582,2.69384210526,0.075,1.842588
3,2.846,5.746,2.04485655172,0.167,5.930084
4,7.127,9.233,2.69814814815,0.095,5.6823
5,10.436,11.987,3.75624242424,0.072,5.825932
6,14.195,15.852,3.610008449,0.041,5.981784
7,18.794,21.178,2.43871644295,0.1,5.8139
8,24.484,27.546,1.92193468321,0.049,5.884964
9,29.446,33.764,1.3048976378,0.057,5.634548
10,34.219,38.025,1.49505937993,0.068,5.690196
11,39.398,42.308,1.94731821306,0.056,5.666696
12,44.008,47.814,1.52854965843,0.044,5.81766
13,48.441,52.084,1.61087565194,0.061,5.86842
14,53.228,56.618,1.77640589971,0.065,6.022016
15,58.23,62.172,1.5022354135,0.067,5.921812
16,62.991,68.262,1.04835590969,0.068,5.525884
17,68.68,72.772,1.40453274682,0.065,5.747348
18,73.827,76.904,1.90486707832,0.041,5.861276
19,79.058,83.475,1.3086366312,0.05,5.780248
20,83.996,88.045,1.3785892813,0.049,5.581908
21,88.986,93.248,1.32596902863,0.107,5.65128
22,93.923,98.02,1.44980717598,0.328,5.93986
23,99.731,103.161,1.63466822157,0.059,5.606912
24,104.26,106.698,2.47075799836,0.113,6.023708
25,109.255,115.013,0.979539423411,0.043,5.640188
26,115.377,120.923,1.02813559322,0.074,5.70204
27,121.196,124.764,1.36699327354,0.17,4.877432
