ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.497,3.12,0.842930375847,0.352,1.368076
2,3.414,8.982,0.1321875,0.337,0.73602
3,9.175,12.206,0.243140877598,0.708,0.73696
4,12.289,14.679,0.306384937238,0.988,0.73226
5,14.924,15.966,0.698595009597,0.097,0.727936
6,16.078,16.668,1.21180338983,0.207,0.714964
7,17.017,17.56,0.669139963168,0.199,0.363343
8,17.569,19.198,0.733765500307,0.644,1.195304
9,20.137,22.039,0.637835962145,0.505,1.213164
10,22.133,22.526,3.05775063613,0.247,1.201696
11,23.496,24.339,1.44311743772,0.538,1.216548
12,25.302,28.28,0.393865681666,0.514,1.172932
13,28.608,31.407,0.430002143623,1.59,1.203576
14,31.853,34.738,0.414772963605,1.49,1.19662
15,34.969,49.902,0.0789743521061,1.582,1.179324
16,50.028,53.378,0.35888358209,1.299,1.20226
17,53.711,54.554,1.42817556346,0.658,1.203952
18,55.258,61.593,0.188890292028,1.356,1.19662
19,61.872,62.355,2.4568447205,0.192,1.186656
20,62.882,63.286,2.97216831683,0.156,1.200756
21,65.141,66.152,1.17541839763,0.196,1.188348
22,75.534,75.869,3.59164179104,0.187,1.2032
23,85.592,85.846,4.26922834646,0.226,1.084384
