ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,4.031,4.164,3.7232481203,0.017,0.495192
2,6.561,6.637,5.41489473684,0.015,0.411532
3,9.358,9.42,6.6315483871,0.022,0.411156
4,9.922,9.97,8.58925,0.014,0.412284
5,10.362,10.408,8.93408695652,0.011,0.410968
6,10.815,10.885,5.88171428571,0.02,0.41172
7,11.484,11.694,1.95878095238,0.132,0.411344
8,12.241,12.294,7.75056603774,0.018,0.41078
9,13.007,13.053,8.95452173913,0.01,0.411908
10,13.791,13.861,5.87634285714,0.021,0.411344
11,14.556,14.681,3.281728,0.085,0.410216
12,15.324,15.383,6.97511864407,0.024,0.411532
13,16.091,16.16,5.96150724638,0.021,0.411344
14,16.846,16.9,7.62096296296,0.017,0.411532
15,19.176,19.235,6.95281355932,0.025,0.410216
16,29.158,29.209,8.084,0.016,0.412284
17,39.211,39.262,8.06925490196,0.016,0.411532
18,49.162,49.216,7.61748148148,0.018,0.411344
19,59.237,59.297,6.85886666667,0.024,0.411532
20,69.165,69.206,8.24907317073,0.013,0.338212
