ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,4.129,4.231,4.84560784314,0.049,0.494252
2,6.976,7.257,2.20916725979,0.143,0.620776
3,7.696,7.795,5.86597979798,0.05,0.580732
4,8.141,8.227,5.68153488372,0.045,0.488612
5,8.576,8.655,5.8613164557,0.04,0.463044
6,9.312,9.957,2.2944744186,0.213,1.479936
7,11.163,11.53,3.99051771117,0.116,1.46452
8,12.77,13.32,5.73194909091,0.128,3.152572
9,15.533,16.209,5.31628402367,0.172,3.593808
10,19.046,19.811,4.78945359477,0.272,3.663932
11,22.373,22.805,8.78421296296,0.086,3.79478
12,25.665,26.077,9.05594174757,0.059,3.731048
13,29.017,29.424,8.23966584767,0.06,3.353544
14,33.31,33.855,6.34301651376,0.117,3.456944
15,36.254,36.872,5.94390291262,0.198,3.673332
16,40.037,40.603,6.20466431095,0.121,3.51184
17,43.499,44.185,5.65342857143,0.099,3.878252
18,46.873,47.48,5.84565403624,0.154,3.548312
19,49.947,50.485,6.42589591078,0.142,3.457132
20,53.231,53.829,4.64844147157,0.147,2.779768
21,55.792,56.287,6.36123636364,0.235,3.148812
22,58.847,59.626,4.45118356868,0.136,3.467472
23,61.774,62.29,6.24006976744,0.118,3.219876
24,64.803,65.347,6.34361764706,0.161,3.450928
25,68.115,68.663,5.75081021898,0.292,3.151444
26,71.393,71.913,5.46465384615,0.12,2.84162
27,74.302,74.91,4.29493421053,0.216,2.61132
28,76.835,77.713,3.65679271071,0.097,3.210664
29,79.95,80.168,1.7997293578,0.118,0.392341
