ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.873,4.447,0.0789541569542,0.541,0.203228
2,4.507,5.008,0.056377245509,0.11,0.028245
3,5.538,6.44,0.329937915743,0.121,0.297604
4,6.52,7.301,0.381295774648,0.21,0.297792
5,7.401,8.342,0.347430393199,0.28,0.326932
6,8.413,9.925,0.234253968254,0.25,0.354192
7,10.045,12.348,0.113795918367,0.14,0.262072
8,12.468,13.31,0.259895486936,0.221,0.218832
9,13.49,14.962,0.172163043478,0.19,0.253424
10,15.032,17.746,0.124756079587,0.18,0.338588
11,17.856,22.202,0.0854781408191,0.1,0.371488
12,22.623,28.411,0.00913614374568,0.2,0.05288
13,28.441,30.264,0.153968184312,0.651,0.280684
14,30.324,34.59,0.097349273324,0.18,0.415292
15,34.7,38.275,0.109907692308,0.321,0.39292
16,38.336,40.939,0.17579408375,0.12,0.457592
17,41.029,43.783,0.133124183007,0.681,0.366624
18,44.785,52.456,0.129230087342,0.13,0.991324
19,52.556,58.515,0.145882194999,0.19,0.869312
20,59.646,61.258,0.349992555831,1.252,0.564188
21,61.439,63.612,0.257559134837,0.601,0.559676
22,63.712,68.048,0.128166051661,0.33,0.555728
23,68.379,72.264,0.103172200772,0.37,0.400824
