ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.312,0.515,1.66977339901,0.028,0.338964
2,0.556,0.691,3.54971851852,0.031,0.479212
3,0.762,0.906,2.80433333333,0.041,0.403824
4,1.044,1.467,1.51466666667,0.162,0.640704
5,1.695,2.297,5.21372093023,0.03,3.13866
6,4.445,5.44,3.60714371859,0.065,3.589108
7,7.461,7.952,4.53382484725,0.047,2.226108
8,9.397,10.158,5.08069382392,0.024,3.866408
9,12.58,13.556,3.71569672131,0.043,3.62652
10,15.546,16.19,5.19452173913,0.042,3.345272
11,18.453,19.293,3.75955238095,0.055,3.158024
12,21.282,21.942,4.78374545455,0.092,3.157272
13,23.851,24.768,3.51459541985,0.071,3.222884
14,26.352,27.071,5.43134353268,0.031,3.905136
15,29.33,30.072,3.82410242588,0.14,2.837484
16,31.906,33.791,1.60054323607,0.151,3.017024
17,34.497,36.489,1.74739959839,0.116,3.48082
18,37.493,39.226,2.13081130987,0.027,3.692696
19,40.219,41.702,2.50383546864,0.152,3.713188
20,43.664,44.301,5.35342543171,0.096,3.410132
21,46.279,46.812,6.3912945591,0.066,3.40656
22,49.088,49.846,5.20596306069,0.039,3.94612
23,52.248,52.847,5.74294490818,0.057,3.440024
24,55.118,55.816,4.09613753582,0.085,2.859104
25,57.732,58.126,6.24026395939,0.04,2.458664
26,59.687,60.657,3.70456907216,0.039,3.593432
27,62.664,63.678,3.66043786982,0.162,3.711684
28,66.015,66.651,5.39879245283,0.076,3.433632
29,68.813,69.598,4.68203821656,0.049,3.6754
30,71.55,72.151,5.31217304493,0.1,3.192616
31,74.498,75.311,4.58854120541,0.08,3.730484
32,77.748,78.823,3.44923162791,0.055,3.707924
33,80.612,81.568,3.64948117155,0.152,3.488904
34,83.49,84.041,4.11655172414,0.11,2.26822
35,85.282,86.674,2.33284770115,0.338,3.247324
36,88.184,89.225,3.82393083573,0.178,3.980712
37,91.532,92.392,2.23304651163,0.362,1.92042
38,93.553,94.08,3.67723719165,0.151,1.937904
39,95.3,95.857,4.28248473968,0.174,2.385344
40,97.25,98.028,3.51424678663,0.125,2.734084
41,99.718,101.566,1.76636580087,0.194,3.264244
42,102.616,103.747,3.36704509284,0.076,3.808128
43,105.786,106.865,3.09163299351,0.205,3.335872
44,108.803,109.363,3.17216428571,0.151,1.776412
45,110.332,111.1,3.98961458333,0.051,3.064024
46,113.055,114.673,1.73789616811,0.206,2.811916
47,115.585,116.13,4.42196697248,0.053,2.409972
48,117.826,118.711,3.76849717514,0.107,3.33512
49,120.965,121.763,3.32204010025,0.118,2.650988
50,123.468,124.233,4.81550326797,0.067,3.68386
51,126.697,127.742,3.62471196172,0.137,3.787824
52,130.128,131.405,2.6636523101,0.168,3.401484
53,133.574,133.708,2.81298507463,0.03,0.37694
54,139.126,139.285,2.90040251572,0.031,0.461164
