ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.026,1.4,2.76822459893,0.332,1.035316
2,1.665,2.032,3.25132425068,0.328,1.193236
3,2.775,3.276,2.40347305389,0.468,1.20414
4,3.926,4.716,7.27322025316,0.232,5.745844
5,9.045,9.862,7.44521419829,0.218,6.08274
6,14.027,14.759,7.47865027322,0.236,5.474372
7,18.543,19.344,7.41555555556,0.203,5.93986
8,23.193,23.909,7.80383798883,0.162,5.587548
9,27.623,28.51,6.5564735062,0.256,5.815592
10,32.272,33.115,7.19194780546,0.287,6.062812
11,37.103,38.045,6.0187940552,0.325,5.669704
12,42.018,42.86,6.52775296912,0.188,5.496368
13,46.427,47.405,6.0090797546,0.21,5.87688
14,51.325,52.952,3.5438057775,0.976,5.765772
15,56.78,57.741,6.13005202914,0.419,5.89098
16,61.829,62.695,6.56393533487,0.281,5.684368
17,66.661,67.379,8.04655710306,0.171,5.777428
18,71.479,72.265,7.30042748092,0.236,5.738136
19,75.946,76.71,7.63737696335,0.168,5.834956
20,80.63,81.511,6.8275368899,0.277,6.01506
21,85.547,86.377,6.57592289157,0.242,5.458016
22,90.101,90.871,7.70433766234,0.173,5.93234
23,94.798,95.559,7.49010775296,0.227,5.699972
24,100.598,101.705,5.24735682023,0.21,5.808824
25,110.046,111.765,3.45716579407,0.402,5.942868
26,118.949,119.846,6.23774358974,0.262,5.595256
27,129.648,130.566,6.56566448802,0.25,6.02728
28,139.954,140.822,6.36665898618,0.25,5.52626
29,150.098,150.778,6.10889411765,0.274,4.154048
