ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.857,1.338,2.39553430353,0.189,1.152252
2,1.49,1.966,2.69361344538,0.137,1.28216
3,2.594,4.342,4.16364073227,0.193,7.278044
4,8.594,10.089,4.41768561873,0.109,6.60444
5,13.894,15.217,5.42073771731,0.148,7.171636
6,19.628,20.911,5.31162275916,0.149,6.814812
7,25.453,26.787,5.27527436282,0.169,7.037216
8,31.099,32.86,4.11528904032,0.126,7.247024
9,36.666,38.511,3.58779403794,0.174,6.61948
10,42.017,44.034,3.35016559246,0.123,6.757284
11,47.411,49.451,3.4794745098,0.144,7.098128
12,53.336,55.2,3.76756437768,0.157,7.02274
13,58.744,60.389,3.9856,0.183,6.556312
14,63.947,65.829,3.69776620616,0.118,6.959196
15,69.796,71.867,3.24338580396,0.17,6.717052
16,75.491,77.385,3.72625131996,0.151,7.05752
17,81.235,82.51,5.03707294118,0.114,6.422268
18,86.463,87.933,4.79540680272,0.145,7.049248
19,92.222,94.178,3.5789202454,0.117,7.000368
20,97.69,99.718,3.52277514793,0.12,7.144188
21,103.546,105.485,3.58683445075,0.219,6.954872
22,109.398,111.299,3.67564229353,0.123,6.987396
23,115.348,117.396,3.41052929688,0.168,6.984764
24,121.187,123.065,3.79653887114,0.135,7.1299
25,127.22,128.645,5.12784842105,0.179,7.307184
26,132.866,133.81,4.59544491525,0.123,4.3381
