ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,2.054,4.542,0.19268488746,0.048,0.4794
2,4.582,10.409,0.0704637034495,0.04,0.410592
3,10.445,14.724,0.127764430942,0.056,0.546704
4,14.76,18.299,0.13976490534,0.252,0.494628
5,18.503,21.664,0.210422018349,0.066,0.665144
6,21.803,23.021,0.439592775041,0.047,0.535424
7,23.368,24.913,0.35519223301,0.04,0.548772
8,25.28,26.172,0.0144484304933,0.28,0.012888
9,26.54,31.376,0.175132340778,0.044,0.84694
10,31.84,32.664,0.614650485437,0.06,0.506472
11,32.98,33.633,0.793457886677,0.138,0.518128
12,34.033,34.993,0.6397875,0.268,0.614196
13,35.401,36.514,0.59980952381,0.168,0.667588
14,36.81,39.158,0.243967632027,1.348,0.572836
15,39.518,40.305,0.660747141042,0.172,0.520008
16,40.933,41.905,0.619316872428,0.242,0.601976
17,42.267,43.087,0.723570731707,0.248,0.593328
18,43.547,44.731,0.453168918919,0.156,0.536552
19,44.991,45.907,0.371694323144,0.196,0.340472
20,46.251,47.883,1.90453676471,0.056,3.108204
21,49.697,51.414,2.1259219569,0.06,3.650208
22,53.043,57.68,0.706064265689,0.048,3.27402
23,58.264,60.376,1.60102651515,0.028,3.381368
24,61.052,64.302,0.987144615385,0.032,3.20822
25,64.904,69.674,0.660522431866,0.02,3.150692
26,70.084,74.155,0.85041021862,0.096,3.46202
27,74.475,77.606,1.17831747046,0.044,3.689312
28,78.51,81.049,0.710089405278,0.032,1.802917
