ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.552,0.742,1.87307368421,0.05,0.355884
2,0.812,0.912,4.86732,0.03,0.486732
3,1.052,1.612,0.697278571429,0.26,0.390476
4,1.672,2.207,0.305343925234,0.15,0.163359
5,2.437,3.977,1.15974025974,0.19,1.786
6,4.387,5.117,3.24261369863,0.2,2.367108
7,6.557,7.297,0.429845945946,0.26,0.318086
8,7.737,9.597,1.9380172043,0.21,3.604712
9,9.637,10.927,1.30591085271,0.2,1.684625
10,10.937,12.367,1.03301678322,0.25,1.477214
11,12.387,13.317,0.623634408602,0.18,0.57998
12,13.357,14.187,0.745431325301,0.15,0.618708
13,14.277,15.407,0.49229380531,0.16,0.556292
14,15.507,16.487,0.546734693878,0.23,0.5358
15,16.557,17.047,1.34515918367,0.17,0.659128
16,17.387,18.237,0.553825882353,0.18,0.470752
17,18.337,19.307,0.469030927835,0.23,0.45496
18,19.407,19.907,0.732824,0.26,0.366412
19,20.087,21.077,0.616032323232,0.24,0.609872
20,21.157,22.117,0.675625,0.21,0.6486
21,22.277,23.307,0.533153398058,0.21,0.549148
22,23.357,24.257,0.698942222222,0.15,0.629048
23,24.377,25.497,0.614021428571,0.3,0.687704
24,25.637,26.847,0.397285950413,0.23,0.480716
25,26.977,27.357,0.159018421053,0.23,0.060427
26,27.377,29.227,1.6633427027,0.34,3.077184
27,30.627,32.617,1.79015678392,0.19,3.562412
28,34.027,35.727,1.9364,0.34,3.29188
29,37.357,40.377,1.32129139073,0.18,3.9903
30,41.187,43.167,1.63389090909,0.22,3.235104
31,44.357,46.387,1.58994285714,0.29,3.227584
32,47.488,49.238,1.49325714286,0.18,2.6132
33,49.808,51.958,1.49027162791,0.57,3.204084
34,53.108,55.138,1.61670738916,0.68,3.281916
35,56.658,60.318,1.03826338798,0.44,3.800044
36,60.538,64.298,0.983,0.22,3.69608
37,65.038,66.638,1.95708,0.18,3.131328
38,67.908,71.338,0.857839067055,1.11,2.942388
39,71.978,73.898,1.25685833333,0.19,2.413168
40,74.588,75.758,2.88105982906,0.19,3.37084
41,77.588,79.418,1.49465136612,0.19,2.735212
42,80.278,82.708,1.47498765432,0.18,3.58422
43,83.628,85.418,1.76373407821,0.21,3.157084
44,86.878,87.468,1.06381355932,0.22,0.62765
