ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.981,1.505,1.95032061069,0.162,1.021968
2,1.526,2.297,1.66639688716,0.257,1.284792
3,3.066,7.943,1.46433381177,1.71,7.141556
4,9.134,10.334,1.49491333333,0.35,1.793896
5,11.387,13.071,1.11036104513,0.862,1.869848
6,13.876,15.371,1.18911571906,0.524,1.777728
7,16.067,17.653,1.16545775536,0.445,1.848416
8,18.161,19.507,1.36544427935,0.438,1.837888
9,20.512,22.178,1.07281872749,0.476,1.787316
10,22.361,23.623,1.43621870048,0.496,1.812508
11,24.225,26.003,1.02649268841,1.03,1.825104
12,26.209,30.761,1.55017398946,1.606,7.056392
13,33.618,39.742,1.18083278903,1.98,7.23142
14,41.198,47.087,1.21413075225,2.787,7.150016
15,49.454,53.803,1.61401609565,0.979,7.019356
16,55.985,59.166,2.21386104998,0.372,7.042292
17,61.902,65.919,1.81415085885,0.958,7.287444
18,68.645,73.599,1.4060912394,1.139,6.965776
19,74.999,79.477,1.63880750335,1.46,7.33858
20,82.462,87.31,1.50450412541,0.955,7.293836
21,88.999,93.36,1.6030222426,0.767,6.99078
22,95.526,99.861,1.65713217993,1.123,7.183668
23,102.775,106.751,1.51479376258,1.332,6.02282
24,1006.989,1007.986,1.27187562688,0.322,1.26806
