ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.814,0.971,4.00428025478,0.121,0.628672
2,1.061,1.245,3.08360869565,0.171,0.567384
3,1.357,1.496,5.03677697842,0.105,0.700112
4,1.678,1.935,2.36426459144,0.238,0.607616
5,2.344,2.399,10.0870545455,0.038,0.554788
6,2.561,2.966,8.14666666667,0.219,3.2994
7,5.461,5.88,8.85574224344,0.263,3.710556
8,8.812,9.136,11.0009012346,0.19,3.564292
9,12.094,12.321,15.1758237885,0.088,3.444912
10,14.776,15.015,11.6803849372,0.127,2.791612
11,17.06,17.373,7.08513738019,0.196,2.217648
12,19.043,19.214,13.7338947368,0.08,2.348496
13,20.96,21.191,8.79286580087,0.156,2.031152
14,23.044,23.416,5.23721505376,0.205,1.948244
15,24.811,25.257,7.23968609865,0.167,3.2289
16,27.518,28.133,3.99691056911,0.359,2.4581
17,29.97,30.348,6.9177037037,0.141,2.614892
18,32.243,32.724,5.09945114345,0.279,2.452836
19,34.509,34.868,7.09058495822,0.161,2.54552
20,36.839,37.208,6.45364769648,0.16,2.381396
21,38.775,39.24,6.7271655914,0.261,3.128132
22,41.54,42.025,6.11988453608,0.252,2.968144
23,44.29,44.738,7.097,0.113,3.179456
24,47.182,47.687,5.24948118812,0.466,2.650988
25,49.6,49.902,6.22516556291,0.198,1.88
26,51.409,51.862,7.00787637969,0.206,3.174568
27,54.277,54.783,7.65821343874,0.443,3.875056
28,57.542,57.829,9.58734494774,0.166,2.751568
29,60.19,60.558,9.91189130435,0.303,3.647576
30,64.039,64.734,4.11949928058,0.633,2.863052
31,66.892,67.926,2.06327272727,0.993,2.133424
32,69.286,69.889,6.68693864013,0.535,4.032224
