ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.125,1.646,1.05655278311,0.216,0.550464
2,1.659,2.295,0.905119496855,0.309,0.575656
3,3.098,3.917,1.17000732601,0.248,0.958236
4,4.037,4.794,1.16897754293,0.304,0.884916
5,4.955,5.605,1.50226461538,0.155,0.976472
6,5.871,6.601,1.23848219178,0.208,0.904092
7,6.856,7.513,1.48482800609,0.159,0.975532
8,7.838,8.471,1.41638546603,0.153,0.896572
9,8.776,9.456,1.42022941176,0.161,0.965756
10,9.69,10.279,1.51868251273,0.14,0.894504
11,10.62,11.387,1.2586440678,0.214,0.96538
12,11.587,12.242,1.36163664122,0.202,0.891872
13,12.575,13.553,0.996707566462,0.446,0.97478
14,13.809,14.429,1.4521483871,0.134,0.900332
15,14.705,15.51,1.19572670807,0.294,0.96256
16,15.754,16.363,1.46695566502,0.149,0.893376
17,16.692,17.639,1.01861457233,0.45,0.964628
18,17.982,18.589,1.47829324547,0.117,0.897324
19,18.809,19.62,1.19360295931,0.262,0.968012
20,19.936,20.548,1.46099346405,0.132,0.894128
21,20.892,21.618,1.33231404959,0.167,0.96726
22,21.871,22.671,1.124475,0.36,0.89958
23,23.037,23.68,1.50370762053,0.126,0.966884
24,24.025,24.79,1.15896470588,0.297,0.886608
25,25.021,25.653,1.53642405063,0.149,0.97102
26,25.956,26.674,1.23928133705,0.235,0.889804
27,26.928,27.605,1.43152141802,0.139,0.96914
28,27.928,28.593,1.33918195489,0.168,0.890556
29,28.892,29.625,1.32215552524,0.215,0.96914
30,29.87,30.624,1.18310344828,0.293,0.89206
31,30.946,31.763,1.17494247246,0.315,0.959928
32,32.524,33.144,1.44214193548,0.148,0.894128
33,37.525,38.323,1.20880701754,0.189,0.964628
34,42.502,43.157,1.37742290076,0.182,0.902212
35,47.553,48.194,1.50458658346,0.132,0.96444
36,52.523,53.352,1.07357297949,0.361,0.889992
37,57.399,58.147,1.30267914439,0.238,0.974404
38,62.46,63.026,1.57175971731,0.143,0.889616
39,67.538,68.258,1.34393888889,0.221,0.967636
40,72.494,73.184,1.28957101449,0.212,0.889804
41,77.489,78.148,1.4637754173,0.137,0.964628
42,82.471,83.197,1.23158126722,0.228,0.894128
43,87.451,88.149,1.38522063037,0.207,0.966884
