ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.822,2.414,0.941889447236,0.06,1.499488
2,2.434,4.808,0.774331929233,0.13,1.838264
3,4.968,10.191,0.852569021635,0.16,4.452968
4,10.301,16.217,0.767825557809,0.23,4.542456
5,16.457,17.517,0.738737735849,0.19,0.783062
6,17.517,26.203,0.503613170619,0.222,4.374384
7,26.335,27.565,0.638241463415,0.14,0.785037
8,27.595,29.717,0.871072573044,0.162,1.848416
9,29.839,31.791,0.941540983607,0.13,1.837888
10,31.871,33.911,0.876135294118,0.12,1.787316
11,34.001,36.121,0.854956603774,0.13,1.812508
12,36.221,38.415,0.831861440292,0.19,1.825104
13,38.519,40.993,0.735434114794,0.196,1.819464
14,41.073,42.593,0.983690789474,0.16,1.49521
15,42.835,53.657,0.660692663094,0.08,7.150016
16,53.737,67.897,0.495717231638,0.42,7.019356
17,67.987,77.776,0.416714884054,0.28,4.079222
18,77.828,84.788,0.820014942529,0.21,5.707304
19,84.868,93.369,0.695938360193,0.12,5.916172
20,93.529,97.929,0.62122,0.13,2.733368
21,97.981,102.749,0.774753775168,0.24,3.694026
