ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.901,1.3,0.829273182957,0.334,0.33088
2,1.353,1.762,1.22682640587,0.37,0.501772
3,1.862,2.41,1.44224817518,0.428,0.790352
4,2.763,3.395,4.36743037975,0.111,2.760216
5,5.165,5.832,4.20139130435,0.176,2.802328
6,7.464,7.9,7.79122018349,0.149,3.396972
7,10.022,10.769,4.95519678715,0.179,3.701532
8,13.086,13.723,5.47944740973,0.143,3.490408
9,15.989,16.564,6.55253565217,0.129,3.767708
10,19.11,20.993,1.82788316516,1.425,3.441904
11,23.125,25.087,1.93586340469,1.543,3.798164
12,27.645,29.238,1.90808788449,1.281,3.039584
13,31.314,33.014,1.98561176471,1.421,3.37554
14,35.449,37.779,1.35618197425,2.079,3.159904
15,40.003,41.266,1.97213935075,1.054,2.490812
16,43.055,44.232,1.95603058624,0.975,2.302248
17,45.724,46.938,1.96439868204,0.994,2.38478
18,48.56,50.093,2.02458708415,1.291,3.103692
19,52.376,53.993,2.00079901051,1.357,3.235292
20,56.263,57.817,1.78237065637,1.155,2.769804
21,59.802,61.985,1.39790013743,1.276,3.051616
22,63.819,65.391,1.94434096692,1.252,3.056504
23,67.386,69.129,2.01709007458,1.462,3.515788
24,71.788,72.98,1.93630536913,0.96,2.308076
25,74.554,76.226,1.76160047847,1.284,2.945396
26,78.221,80.509,1.56455769231,1.492,3.579708
27,82.493,84.554,1.88638524988,1.6,3.88784
28,87.126,88.924,2.02387541713,1.485,3.638928
29,91.505,92.955,2.01510068966,1.231,2.921896
30,95.209,97.023,1.99939140022,1.485,3.626896
31,99.39,101.187,1.93063550362,1.473,3.469352
32,103.546,105.432,2.0929204666,1.616,3.947248
33,108.54,110.181,2.06433394272,1.391,3.387572
34,112.66,114.029,2.05001022644,1.158,2.806464
35,116.011,118.192,1.77880238423,1.626,3.879568
36,120.707,122.245,1.9870793238,1.253,3.056128
37,124.54,124.945,1.83311604938,0.325,0.742412
