ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.73,1.155,1.85478588235,0.118,0.788284
2,1.22,1.344,5.84619354839,0.065,0.724928
3,1.512,1.671,4.55220125786,0.091,0.7238
4,1.918,2.283,0.444909589041,0.143,0.162392
5,2.485,3.267,1.49967263427,0.147,1.172744
6,4.11,4.314,5.75150980392,0.094,1.173308
7,5.12,5.276,7.55012820513,0.065,1.17782
8,6.136,6.256,9.80106666667,0.05,1.176128
9,7.085,7.272,6.47644919786,0.098,1.211096
10,8.17,8.338,7.17869047619,0.073,1.20602
11,9.22,10.444,0.983620915033,1.144,1.203952
12,11.353,11.525,7.03469767442,0.083,1.209968
13,12.484,12.671,6.51364705882,0.112,1.218052
14,13.595,13.779,6.37463043478,0.099,1.172932
15,14.625,15.201,2.03372916667,0.113,1.171428
16,15.675,15.845,7.05110588235,0.105,1.198688
17,21.404,21.606,5.97318811881,0.078,1.206584
18,31.386,31.525,8.72238848921,0.06,1.212412
19,41.573,43.578,0.603100249377,0.174,1.209216
20,51.631,51.809,6.61485393258,0.071,1.177444
21,61.443,61.632,6.40194708995,0.152,1.209968
22,71.739,73.663,0.626243243243,0.152,1.204892
23,81.596,81.83,5.15634188034,0.086,1.206584
24,91.524,94.155,0.458602812619,0.143,1.206584
25,101.694,102.442,1.60151871658,0.132,1.197936
26,111.72,111.882,7.24380246914,0.073,1.173496
27,121.599,122.373,1.5642377261,0.175,1.21072
28,131.856,132.665,1.25441779975,0.108,1.014824
