ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.585,0.847,2.13975572519,0.087,0.560616
2,0.903,1.169,2.51679699248,0.114,0.669468
3,1.236,1.446,2.0107047619,0.113,0.422248
4,1.547,2.049,0.653880478088,0.483,0.328248
5,2.352,2.74,3.34717525773,0.175,1.298704
6,3.62,4.234,4.82706840391,0.134,2.96382
7,6.14,7.064,3.67719047619,0.089,3.397724
8,9.264,9.964,3.49660285714,0.081,2.447622
9,9.981,11.108,3.51595031056,0.045,3.962476
10,11.151,12.86,1.43414628438,0.102,2.450956
11,12.89,14.582,1.94966666667,0.094,3.298836
12,14.73,15.716,3.170831643,0.116,3.12644
13,17.045,18.271,2.4683817292,0.114,3.026236
14,19.995,21.322,2.6298749058,0.099,3.489844
15,23.207,25.047,1.50236521739,0.156,2.764352
16,25.491,26.452,3.17174193548,0.107,3.048044
17,28.0,29.647,2.01126897389,0.07,3.31256
18,30.608,31.661,2.89266476733,0.093,3.045976
19,32.957,34.835,1.77829179979,0.048,3.339632
20,35.629,37.944,1.21416328294,0.017,2.810788
21,38.605,41.609,1.29428362184,0.052,3.888028
22,42.004,43.49,2.35657873486,0.043,3.501876
23,44.769,46.052,2.86542478566,0.059,3.67634
24,47.767,49.244,2.46703859174,0.069,3.643816
25,50.647,51.694,2.84226552053,0.018,2.975852
26,53.023,53.911,2.7351036036,0.018,2.428772
27,54.991,55.736,4.1132885906,0.02,3.0644
28,57.822,58.811,3.40129828109,0.133,3.363884
29,60.789,64.078,0.932512009729,0.017,3.067032
30,64.937,68.448,0.896092281401,0.05,3.14618
31,68.637,70.992,1.52874734607,0.018,3.6002
32,71.609,74.796,0.979346093505,0.037,3.121176
33,75.311,77.682,1.39077182623,0.189,3.29752
34,78.51,83.786,0.548204890068,0.022,2.892329
