ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.587,0.92,1.69538738739,0.124,0.564564
2,0.965,1.37,1.55831111111,0.144,0.631116
3,1.447,1.812,1.47000547945,0.178,0.536552
4,1.933,2.271,1.62469822485,0.104,0.549148
5,2.463,4.096,1.75451316595,0.397,2.86512
6,5.297,6.978,1.97517430101,0.132,3.320268
7,7.947,9.781,2.08470883315,0.075,3.823356
8,11.197,12.524,2.33987038433,0.073,3.105008
9,13.582,14.696,3.62769120287,0.047,4.041248
10,16.879,17.825,3.56723044397,0.068,3.3746
11,19.53,20.722,3.04017449664,0.121,3.623888
12,23.56,24.4,3.95628095238,0.04,3.323276
13,26.399,27.565,2.97526929674,0.217,3.469164
14,29.748,30.928,2.73348813559,0.144,3.225516
15,32.859,34.046,2.53348609941,0.116,3.007248
16,35.963,37.329,2.39238945827,0.068,3.268004
17,38.247,39.916,1.92449370881,0.138,3.21198
18,40.912,42.504,2.14310552764,0.243,3.411824
19,44.187,46.032,2.12913821138,0.166,3.92826
20,47.616,48.825,2.35256575682,0.089,2.844252
21,50.03,51.146,2.84105734767,0.076,3.17062
22,52.598,53.399,4.20523845194,0.065,3.368396
23,55.263,55.741,7.43819246862,0.046,3.555456
24,58.264,58.86,5.17220805369,0.091,3.082636
25,60.834,61.792,3.47427139875,0.082,3.328352
26,63.599,64.875,2.72835736677,0.082,3.481384
27,66.481,67.597,3.22598566308,0.045,3.6002
28,69.379,70.722,2.6003633656,0.137,3.492288
29,72.297,73.204,3.78901874311,0.054,3.43664
30,75.233,76.26,2.69625316456,0.126,2.769052
31,77.629,78.733,3.37701811594,0.063,3.728228
32,80.681,81.585,3.66017699115,0.05,3.3088
33,83.279,84.607,2.53658433735,0.178,3.368584
34,86.247,87.506,2.52851787133,0.189,3.183404
35,89.15,90.8,1.41979878788,0.128,2.342668
36,91.398,93.153,1.5401002849,0.045,2.702876
37,93.564,95.634,1.8438531401,0.123,3.816776
38,97.932,99.292,2.84667941176,0.047,3.871484
39,102.073,102.559,6.38774485597,0.052,3.104444
40,103.962,104.331,9.5681300813,0.059,3.53064
41,106.747,107.293,6.6919047619,0.155,3.65378
42,110.07,110.328,7.02158139535,0.057,1.811568
43,111.746,112.411,4.22674887218,0.165,2.810788
44,114.315,114.603,8.78704166667,0.037,2.530668
45,116.446,116.994,5.42421167883,0.175,2.972468
46,119.13,120.835,1.7791085044,0.292,3.03338
47,122.03,122.714,3.32050877193,0.191,2.271228
48,124.598,124.671,1.73063013699,0.069,0.126336
49,124.83,125.313,0.261175983437,0.086,0.126148
50,125.431,125.693,0.226748091603,0.095,0.059408
