ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.553,0.659,5.72867924528,0.027,0.60724
2,0.734,0.871,4.62727007299,0.091,0.633936
3,1.014,1.174,3.2947,0.109,0.527152
4,1.302,1.379,8.36722077922,0.025,0.644276
5,1.999,3.28,2.79827946916,0.362,3.584596
6,6.099,6.429,10.8253818182,0.03,3.572376
7,9.106,9.554,8.21828571429,0.028,3.681792
8,12.181,12.557,8.1085,0.095,3.048796
9,15.317,15.5,9.51095081967,0.025,1.740504
10,17.083,17.356,10.7325274725,0.024,2.92998
11,19.409,19.753,10.4788139535,0.061,3.604712
12,22.227,22.637,9.07627317073,0.072,3.721272
13,25.549,25.966,8.46270503597,0.066,3.528948
14,28.6,29.039,6.76971298405,0.033,2.971904
15,31.252,31.596,7.38337209302,0.033,2.53988
16,33.423,33.773,8.36976,0.033,2.929416
17,35.89,36.236,9.97975722543,0.045,3.452996
18,38.96,39.45,6.89422857143,0.081,3.378172
19,41.903,42.244,7.490228739,0.061,2.554168
20,43.896,44.544,5.87441975309,0.051,3.806624
21,46.905,47.257,10.0900454545,0.039,3.551696
22,49.79,50.171,9.19127559055,0.063,3.501876
23,52.582,53.602,3.10660784314,0.734,3.16874
24,55.833,56.199,7.77220765027,0.065,2.844628
25,58.372,58.781,8.49263569682,0.081,3.473488
26,61.371,61.73,9.41675766017,0.031,3.380616
27,64.296,64.659,10.1333553719,0.025,3.678408
28,67.509,67.862,10.1477393768,0.033,3.582152
29,70.91,71.279,7.93828726287,0.062,2.929228
30,73.915,74.483,4.86218309859,0.069,2.76172
31,76.68,77.061,5.94395800525,0.071,2.264648
32,78.768,79.374,3.19941254125,0.057,1.938844
33,80.745,81.138,5.91123664122,0.052,2.323116
34,83.223,83.812,6.7121426146,0.069,3.953452
35,86.734,87.134,6.25523,0.085,2.502092
36,88.783,89.161,5.08246560847,0.029,1.921172
37,90.574,90.94,7.5431147541,0.072,2.76078
38,92.92,93.391,8.08160509554,0.043,3.806436
39,96.523,96.978,7.17416263736,0.033,3.264244
40,99.779,100.212,8.30716859122,0.041,3.597004
41,102.916,103.301,6.11073246753,0.083,2.352632
42,104.958,105.329,9.2758490566,0.029,3.44134
43,107.779,108.342,6.8604973357,0.069,3.86246
44,111.13,111.507,9.83135278515,0.028,3.70642
45,114.479,114.88,9.10041895262,0.032,3.649268
46,117.802,118.23,6.10209345794,0.068,2.611696
47,120.006,120.402,7.89647474747,0.088,3.127004
48,122.83,122.98,4.66866666667,0.028,0.7003
