ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.458,0.516,11.6819310345,0.02,0.677552
2,0.602,0.708,5.80849056604,0.076,0.6157
3,0.865,0.92,6.81585454545,0.039,0.374872
4,1.12,1.255,4.60251851852,0.054,0.62134
5,1.653,1.902,2.43871485944,0.067,0.60724
6,2.303,2.635,5.29854216867,0.078,1.759116
7,3.852,5.15,2.32697072419,0.146,3.020408
8,6.4,6.981,4.15250258176,0.093,2.412604
9,8.388,8.791,5.03214888337,0.109,2.027956
10,10.199,10.424,12.2743111111,0.065,2.76172
11,12.385,12.774,7.96849357326,0.116,3.099744
12,15.084,15.724,6.012475,0.089,3.847984
13,18.1,18.351,12.8836175299,0.047,3.233788
14,20.548,20.732,19.9862391304,0.016,3.677468
15,23.234,23.441,17.8209468599,0.029,3.688936
16,26.198,26.372,18.9480229885,0.034,3.296956
17,28.615,28.83,17.3746976744,0.038,3.73556
18,31.467,31.676,17.0540287081,0.019,3.564292
19,34.233,34.395,17.7195802469,0.031,2.870572
20,36.718,37.231,7.23671734893,0.018,3.712436
21,39.848,40.597,4.26200267023,0.059,3.19224
22,42.671,44.161,1.51472483221,0.582,2.25694
23,45.048,45.817,3.57640052016,0.23,2.750252
24,47.565,47.914,5.66801146132,0.043,1.978136
25,49.082,49.257,11.2316571429,0.076,1.96554
26,50.787,50.998,19.4851753555,0.027,4.111372
27,54.419,54.522,25.956776699,0.017,2.673548
28,56.54,56.745,19.783102439,0.022,4.055536
29,59.585,59.757,18.1879069767,0.014,3.12832
30,61.984,62.425,5.75979138322,0.036,2.540068
31,64.047,64.28,16.2688583691,0.022,3.790644
32,67.048,67.232,18.8909347826,0.026,3.475932
33,69.932,70.132,18.39298,0.046,3.678596
34,72.93,73.541,5.35907692308,0.058,3.274396
35,75.547,75.758,16.772985782,0.029,3.5391
36,78.353,78.544,14.5281675393,0.047,2.77488
37,80.73,81.242,5.884546875,0.041,3.012888
38,83.067,83.232,19.0153454545,0.026,3.137532
39,85.612,85.817,17.5738731707,0.056,3.602644
40,88.597,88.871,13.8646569343,0.067,3.798916
41,91.533,91.756,15.4396053812,0.041,3.443032
42,94.298,94.485,17.4548449198,0.013,3.264056
43,96.914,97.132,15.4073761468,0.015,3.358808
44,99.729,99.903,20.825862069,0.031,3.6237
45,102.594,102.992,10.0887035176,0.147,4.015304
46,105.881,106.752,3.15952238806,0.026,2.751944
47,109.039,109.817,4.92062210797,0.13,3.828244
48,114.081,114.599,6.44898069498,0.026,3.340572
49,118.995,119.266,13.5790110701,0.05,3.679912
50,124.157,124.345,14.687,0.014,2.761156
51,127.033,127.139,30.8905283019,0.053,3.274396
52,130.381,130.458,32.9878961039,0.045,2.540068
53,144.112,144.2,31.5327272727,0.054,2.77488
54,146.432,146.543,27.1431351351,0.077,3.012888
55,148.863,149.05,16.7782459893,0.104,3.137532
56,151.51,151.631,29.7739173554,0.087,3.602644
57,157.346,157.473,27.110488189,0.044,3.443032
58,171.578,171.657,34.8347341772,0.04,2.751944
