ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.009,1.997,0.610429149798,0.178,0.603104
2,2.03,2.749,0.912022253129,0.064,0.655744
3,2.796,4.076,0.733934375,0.192,0.939436
4,4.148,4.64,0.172943089431,0.19,0.085088
5,4.812,5.327,0.777188349515,0.079,0.400252
6,5.501,6.062,0.634039215686,0.24,0.355696
7,6.222,6.838,0.737045454545,0.05,0.45402
8,6.94,7.759,0.625748473748,0.213,0.512488
9,7.899,8.252,0.680634560907,0.102,0.240264
10,8.384,8.856,0.573957627119,0.16,0.270908
11,8.938,9.4,0.826060606061,0.12,0.38164
12,9.522,9.954,0.988305555556,0.08,0.426948
13,10.218,10.714,0.772467741935,0.204,0.383144
14,10.916,11.518,1.02494352159,0.222,0.617016
15,11.768,12.231,1.3911187905,0.08,0.644088
16,12.463,13.073,1.08300327869,0.101,0.660632
17,13.195,14.084,0.718798650169,0.172,0.639012
18,14.299,14.816,1.23163636364,0.104,0.636756
19,14.996,15.484,1.3622295082,0.154,0.664768
20,15.794,18.241,0.254226399673,0.142,0.622092
21,18.331,19.128,0.835267252196,0.212,0.665708
22,19.28,19.802,0.805417624521,0.222,0.420428
23,19.972,22.932,1.19221216216,0.12,3.528948
24,23.232,26.513,1.11797256934,0.22,3.668068
25,26.662,29.102,1.02721967213,0.11,2.506416
26,29.202,31.533,1.05734877735,0.17,2.46468
27,31.763,36.702,0.749107106702,0.17,3.69984
28,36.832,41.165,0.870362335564,0.26,3.77128
29,41.417,45.388,0.86467690758,0.12,3.433632
30,45.478,49.36,0.954819165379,0.14,3.706608
31,49.46,53.29,0.879722193211,0.56,3.369336
32,53.43,56.125,1.42370760668,0.11,3.836892
33,56.716,60.006,1.10542857143,0.15,3.63686
34,60.176,63.027,1.24524447562,0.14,3.550192
35,63.227,65.708,1.42398065296,0.12,3.532896
36,66.258,68.648,1.47835648536,0.09,3.533272
37,69.378,71.639,1.34086156568,0.151,3.031688
38,72.228,74.038,1.32171270718,0.18,2.3923
39,74.328,76.418,1.701984689,0.12,3.557148
40,77.358,79.168,1.48353812155,0.13,2.685204
