ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,4.373,5.798,0.933799298246,0.053,1.330664
2,7.863,8.051,0.747106382979,0.051,0.140456
3,8.716,12.001,0.549749771689,0.045,1.805928
4,12.215,15.318,0.58211537222,0.043,1.806304
5,16.216,22.502,0.492341075406,0.053,3.094856
6,22.881,24.416,0.506248859935,0.046,0.777092
7,25.05,28.901,0.771771487925,0.046,2.972092
8,29.182,33.962,0.912153974895,0.046,4.360096
9,34.376,34.569,0.380124352332,0.043,0.073364
10,35.503,44.659,0.613361293141,0.062,5.615936
11,45.029,49.731,0.319348362399,0.045,1.501576
12,49.838,55.502,0.608809322034,0.112,3.448296
13,55.831,59.033,1.03775765147,0.097,3.3229
14,59.351,63.149,0.885748288573,0.053,3.364072
15,63.586,64.754,0.703760273973,0.045,0.821992
16,64.872,74.89,0.361927730086,1.125,3.625792
17,74.935,77.606,1.20535380007,0.139,3.2195
18,77.734,82.358,0.730939446367,0.129,3.379864
19,82.482,87.25,0.677320469799,0.053,3.229464
20,87.346,89.896,0.803878039216,0.11,2.049889
21,89.913,97.626,0.744785167898,0.097,5.744528
22,97.941,107.729,0.587855333061,0.048,5.753928
23,108.131,115.46,0.792221585482,0.045,5.806192
24,115.729,124.35,0.692335459923,0.052,5.968624
25,124.691,130.316,0.929605688889,0.048,5.229032
26,130.542,139.993,0.579694847106,0.045,5.478696
27,140.371,150.787,0.547250384025,0.071,5.70016
28,151.058,157.991,0.806260493293,0.046,5.589804
29,158.438,164.758,0.901894303797,0.045,5.699972
30,165.11,173.488,0.722402005252,0.043,6.052284
31,173.854,182.022,0.684354064643,0.063,5.589804
32,182.652,194.519,0.470356450661,0.123,5.58172
33,194.882,203.637,0.659621245003,0.047,5.774984
34,204.04,207.647,1.57629165512,0.051,5.685684
35,208.966,215.796,0.790563396779,0.044,5.399548
36,216.114,224.072,0.713232973109,0.043,5.675908
37,224.325,232.251,0.684518294222,0.05,5.425492
38,232.553,234.232,1.18040262061,0.067,1.981896
