ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,5.175,5.213,14.1643157895,0.031,0.538244
2,5.736,5.861,4.57968,0.079,0.57246
3,6.229,6.254,24.48512,0.02,0.612128
4,6.721,6.751,22.1464,0.025,0.664392
5,7.104,9.545,1.46965014338,1.708,3.587416
6,11.825,13.862,1.64280805106,1.513,3.3464
7,16.61,24.275,0.521470058708,1.943,3.997068
8,25.552,27.616,0.968054263566,1.031,1.998064
9,28.291,30.803,1.28800955414,1.447,3.23548
10,47.442,55.426,0.242299599198,1.67,1.93452
11,57.797,58.75,0.555517313746,0.631,0.529408
12,60.429,60.562,4.11621052632,0.127,0.547456
13,65.389,65.413,20.3353333333,0.019,0.488048
14,70.077,70.098,22.5062857143,0.018,0.472632
15,70.277,70.338,6.4382295082,0.059,0.392732
16,70.489,70.503,34.7665714286,0.01,0.486732
17,70.951,70.988,16.8132972973,0.033,0.622092
18,71.484,71.521,13.5766486486,0.033,0.502336
19,72.009,72.306,1.89898989899,0.271,0.564
20,72.745,75.26,0.264246520875,0.451,0.66458
