ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,3.733,4.013,0.611,0.04,0.17108
2,5.829,6.279,0.910337777778,0.06,0.409652
3,6.709,6.915,1.06783495146,0.052,0.219974
4,7.245,7.56,1.75884444444,0.04,0.554036
5,7.87,8.06,4.46747368421,0.03,0.84882
6,8.48,8.67,4.07762105263,0.03,0.774748
7,9.425,10.093,3.99274850299,0.03,2.667156
8,11.923,12.466,4.44656353591,0.056,2.414484
9,14.187,14.805,4.83263430421,0.052,2.986568
10,17.016,17.819,4.97860523039,0.039,3.99782
11,20.931,21.611,3.9668,0.03,2.697424
12,23.334,24.839,2.17580332226,0.083,3.274584
13,26.549,28.089,2.26857402597,0.03,3.493604
14,29.639,30.722,3.3900757156,0.031,3.671452
15,32.886,33.979,3.35355535224,0.038,3.665436
16,36.27,36.816,4.46379487179,0.024,2.437232
17,38.347,38.708,5.96965096953,0.03,2.155044
18,40.494,41.296,2.70466832918,0.025,2.169144
19,42.491,43.025,4.92883895131,0.035,2.632
20,44.811,45.511,4.65702857143,0.07,3.25992
21,47.391,48.028,5.44786813187,0.03,3.470292
22,50.159,50.809,5.49364923077,0.07,3.570872
23,53.189,54.026,4.27413620072,0.03,3.577452
24,56.292,57.17,4.18567653759,0.05,3.675024
25,59.549,60.462,3.80694852136,0.044,3.475744
26,62.682,63.977,2.87632741313,0.03,3.724844
27,65.708,66.443,4.0370122449,0.04,2.967204
28,68.338,69.661,2.62503703704,0.05,3.472924
29,71.474,72.22,4.47344235925,0.057,3.337188
30,74.296,75.002,5.34734844193,0.06,3.775228
31,77.736,78.593,4.25314352392,0.038,3.644944
32,81.083,81.693,5.88347540984,0.03,3.58892
33,84.401,85.111,4.46672112676,0.04,3.171372
34,87.42,88.25,4.49161445783,0.03,3.72804
35,90.7,91.518,4.43546699267,0.06,3.628212
36,94.294,94.841,6.19850091408,0.06,3.39058
37,97.174,98.018,4.32578199052,0.04,3.65096
38,100.378,101.149,4.87653955901,0.031,3.759812
39,103.939,104.69,4.99664447403,0.04,3.75248
40,107.491,108.061,5.75181052632,0.03,3.278532
41,110.214,110.864,5.92460307692,0.04,3.850992
42,113.771,114.563,4.16044949495,0.031,3.295076
43,116.643,117.163,4.96536923077,0.06,2.581992
44,119.152,120.919,2.22642218449,0.04,3.934088
45,122.775,123.687,3.03005701754,0.038,2.763412
46,125.085,126.248,3.20036457438,0.04,3.722024
47,128.418,128.928,4.72875294118,0.03,2.411664
48,130.803,131.183,4.9256,0.05,1.871728
49,132.468,133.028,5.74642142857,0.05,3.217996
50,135.65,136.239,3.72840067912,0.047,2.196028
51,137.59,138.133,3.30817679558,0.03,1.79634
52,139.172,139.92,3.21836898396,0.036,2.40734
53,141.254,142.085,3.0172755716,0.058,2.507356
54,143.423,144.215,3.4075,0.05,2.69874
55,145.564,146.238,5.01184569733,0.029,3.377984
56,149.245,150.568,2.52499773243,0.04,3.340572
57,154.324,156.038,1.03992298716,0.04,1.782428
