ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.94,1.203,1.5032851711,0.093,0.395364
2,1.238,1.583,1.51108405797,0.097,0.521324
3,1.72,1.848,1.56034375,0.05,0.199724
4,3.853,7.47,0.983868399226,0.09,3.558652
5,7.57,9.053,2.28845313554,0.083,3.393776
6,9.138,11.208,1.6732,0.295,3.463524
7,12.34,14.378,1.6700451423,0.32,3.403552
8,15.578,19.497,0.69395458025,1.625,2.719608
9,19.649,23.082,0.637053306146,1.395,2.187004
10,23.389,26.408,0.743717787347,1.523,2.245284
11,27.223,29.668,0.737467484663,1.27,1.803108
12,29.971,33.116,0.901921780604,1.8,2.836544
13,34.211,39.108,0.523228915663,1.597,2.562252
14,39.258,41.395,1.6476612073,0.115,3.521052
15,42.188,43.984,2.10275278396,0.078,3.776544
16,45.12,47.315,1.62125375854,0.268,3.558652
17,48.125,51.363,1.0124014824,0.152,3.278156
18,51.67,53.625,1.93029360614,0.188,3.773724
19,54.705,59.003,0.796528617962,0.15,3.42348
20,59.141,61.491,1.3476,0.105,3.16686
21,61.971,63.226,1.84180079681,0.077,2.31146
22,64.021,67.059,1.15238183015,0.12,3.500936
23,67.184,70.885,1.0335682248,0.112,3.825236
24,71.192,73.803,1.26077364994,0.081,3.29188
25,74.403,78.665,0.797742843735,0.368,3.39998
26,78.805,78.923,0.492398305085,0.095,0.058103
