ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.41,0.99,0.973386206897,0.03,0.564564
2,1.03,1.47,1.43435454545,0.07,0.631116
3,2.132,2.512,3.53291578947,0.05,1.342508
4,2.902,3.362,3.21766086957,0.03,1.480124
5,3.652,4.672,2.80894117647,0.03,2.86512
6,6.052,7.342,2.57385116279,0.08,3.320268
7,8.833,10.073,3.0833516129,0.05,3.823356
8,12.015,12.585,5.44738245614,0.06,3.105008
9,14.405,15.375,4.16623505155,0.03,4.041248
10,17.645,18.557,3.70021929825,0.082,3.3746
11,20.339,27.52,0.504649491714,0.05,3.623888
12,27.804,28.574,4.31594285714,0.24,3.323276
13,29.964,31.074,3.12537297297,0.12,3.469164
14,32.954,33.796,3.83077909739,0.09,3.225516
15,35.646,36.296,4.62653538462,0.04,3.007248
16,40.142,41.302,2.81724482759,0.03,3.268004
17,42.462,43.512,3.05902857143,0.06,3.21198
18,45.002,46.073,3.185643324,0.04,3.411824
19,47.963,49.053,3.60390825688,0.05,3.92826
20,51.203,51.873,4.24515223881,0.06,2.844252
21,53.665,54.655,3.20264646465,0.1,3.17062
22,56.339,57.383,3.22643295019,0.03,3.368396
23,58.903,59.863,3.7036,0.04,3.555456
24,61.933,62.443,6.04438431373,0.03,3.082636
25,64.473,67.353,0.851103819444,0.07,2.451179
