ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.569,1.149,1.52215172414,0.041,0.882848
2,1.22,1.623,2.14030769231,0.037,0.862544
3,1.77,2.177,2.17377886978,0.06,0.884728
4,2.455,2.852,2.03769269521,0.097,0.808964
5,3.136,3.598,1.90895021645,0.119,0.881935
6,3.704,6.498,2.17364065855,0.054,6.073152
7,8.554,11.132,2.25702094647,0.041,5.8186
8,13.371,16.933,1.64054014599,0.054,5.843604
9,18.07,20.817,2.07395413178,0.092,5.697152
10,22.753,25.462,2.13372019195,0.058,5.780248
11,27.089,29.853,2.13805788712,0.055,5.909592
12,31.687,34.014,2.49102019768,0.07,5.796604
13,36.207,39.042,2.12642257496,0.068,6.028408
14,41.104,43.762,2.20189164786,0.066,5.852628
15,46.044,49.063,1.903725737,0.052,5.747348
16,50.555,53.002,2.34542868819,0.042,5.739264
17,55.462,60.026,1.29009027169,0.138,5.887972
18,60.588,64.073,1.72760401722,0.113,6.0207
19,65.643,70.677,1.11586253476,0.071,5.617252
20,71.096,76.28,1.16270601852,0.048,6.027468
21,77.024,79.478,2.40439282804,0.042,5.90038
22,82.024,84.909,2.02818440208,0.043,5.851312
23,88.839,92.534,1.58271069012,0.064,5.848116
24,98.59,102.397,1.55007407407,0.061,5.901132
25,109.707,112.219,2.25555095541,0.078,5.665944
26,117.213,119.672,2.3727450183,0.051,5.83458
