ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.808,2.853,0.392731100478,0.374,0.410404
2,2.869,4.335,0.327012278308,0.671,0.4794
3,4.392,6.36,0.333680894309,0.186,0.656684
4,6.528,7.959,0.640329839273,0.28,0.916312
5,8.309,10.07,0.797585462805,0.366,1.404548
6,10.226,10.962,1.81128804348,0.048,1.333108
7,11.458,12.219,1.84195532194,0.065,1.401728
8,12.677,13.418,0.317758434548,0.27,0.235459
9,13.559,15.065,2.34850199203,0.053,3.536844
10,16.327,17.375,3.27905725191,0.049,3.436452
11,19.194,20.291,3.04313217867,0.053,3.338316
12,22.078,23.248,2.95561709402,0.036,3.458072
13,24.809,26.082,2.8192615868,0.055,3.58892
14,27.709,28.653,3.88725847458,0.084,3.669572
15,30.61,32.635,1.81696197531,0.787,3.679348
16,34.46,35.439,3.70930337079,0.169,3.631408
17,37.459,38.178,4.92591376912,0.069,3.541732
18,40.476,41.95,2.41912890095,0.214,3.565796
19,43.904,45.485,1.98916129032,0.219,3.144864
20,46.17,48.342,1.5122228361,0.356,3.284548
21,48.97,50.73,1.72564772727,0.113,3.03714
22,51.533,52.541,2.42031349206,0.114,2.439676
23,53.409,54.813,2.30393732194,0.079,3.234728
24,56.061,57.355,1.83510664606,0.169,2.374628
25,58.061,59.388,2.10370158252,0.313,2.791612
26,60.278,62.234,1.9240204499,0.29,3.763384
27,63.056,65.625,1.30516932659,0.458,3.35298
28,67.12,74.686,0.363923869944,0.331,2.753448
29,74.899,86.945,0.221882450606,0.586,2.672796
30,87.108,94.061,0.201971523084,0.286,1.404308
31,94.503,97.884,0.620605737947,0.362,2.098268
32,98.131,100.445,1.13807433016,0.273,2.633504
33,100.897,104.238,0.867073331338,0.403,2.896892
34,104.553,106.837,1.04371278459,0.495,2.38384
35,107.597,109.393,0.583415367483,0.353,1.047814
36,109.471,112.27,1.20860021436,0.208,3.382872
37,112.396,113.635,1.67530912026,0.167,2.075708
38,114.081,115.176,2.57019178082,0.069,2.81436
39,116.114,119.52,0.812881972989,1.023,2.768676
40,119.738,120.019,0.165921708185,0.065,0.046624
