ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.383,0.517,12.6885970149,0.041,1.700272
2,0.763,0.927,10.8077073171,0.084,1.772464
3,1.764,1.834,3.20114285714,0.039,0.22408
4,2.033,2.979,7.44269344609,0.121,7.040788
5,8.096,8.548,15.5158230088,0.03,7.013152
6,13.672,14.332,10.8843454545,0.222,7.183668
7,19.681,20.147,14.7797854077,0.032,6.88738
8,25.422,26.085,10.4069200603,0.029,6.899788
9,30.703,31.207,13.8952142857,0.077,7.003188
10,36.607,37.769,6.10498450947,0.727,7.093992
11,42.067,42.678,11.6403076923,0.07,7.112228
12,50.115,53.197,2.22312134977,0.184,6.85166
13,57.292,60.643,2.05268397493,0.768,6.878544
14,63.106,64.103,6.97504513541,0.331,6.95412
15,68.683,69.373,10.6151884058,0.061,7.32448
16,74.235,74.778,12.6074254144,0.074,6.845832
17,82.322,85.436,2.3510867052,0.067,7.321284
18,86.46,87.283,8.33687484812,0.115,6.861248
19,91.196,91.859,10.3859366516,0.162,6.885876
20,96.397,97.039,11.5857196262,0.19,7.438032
21,102.632,103.312,9.729,0.196,6.61572
22,107.763,108.407,10.8943664596,0.065,7.015972
23,113.304,113.942,10.0356050157,0.11,6.402716
24,118.212,118.287,0.8648,0.072,0.06486
