ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.42,2.044,2.53227564103,0.289,1.58014
2,2.161,2.28,14.0431260504,0.052,1.671132
3,2.591,2.856,25.1934188679,0.127,6.676256
4,6.322,7.001,10.388730486,0.111,7.053948
5,12.21,13.53,5.23223939394,0.228,6.906556
6,19.45,20.113,10.1933996983,0.129,6.758224
7,24.198,25.365,5.78740359897,0.307,6.7539
8,30.003,31.01,6.96272095333,0.284,7.01146
9,35.05,35.851,8.01616978777,0.266,6.420952
10,40.962,43.112,3.10077581395,0.428,6.666668
11,47.542,48.85,5.12874923547,0.213,6.708404
12,51.483,52.518,6.60978937198,0.244,6.841132
13,57.08,58.376,5.0366882716,0.222,6.527548
14,62.612,63.735,5.6815173642,0.102,6.380344
15,69.726,70.765,6.74502021174,0.334,7.008076
16,74.948,76.691,3.84607228916,0.62,6.703704
17,80.856,84.266,1.98232492669,0.609,6.759728
18,87.3,88.81,4.58271788079,0.302,6.919904
19,92.284,92.901,11.6651410049,0.078,7.197392
20,97.912,100.393,2.48226682789,0.76,6.158504
21,104.336,106.655,2.90544717551,0.326,6.737732
22,110.204,110.837,1.30679304897,0.287,0.8272
