ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,1.322,1.791,1.37252025586,0.467,0.643712
2,1.896,2.087,3.04737172775,0.189,0.582048
3,2.584,3.284,4.26921142857,0.175,2.988448
4,3.733,9.361,0.118229921819,0.409,0.665398
5,9.363,9.588,2.36712888889,0.223,0.532604
6,9.713,9.856,4.39367832168,0.141,0.628296
7,10.105,10.248,4.17938461538,0.141,0.597652
8,10.613,10.921,1.08893506494,0.306,0.335392
9,11.247,11.415,3.63130952381,0.166,0.61006
10,11.897,12.039,2.538,0.141,0.360396
11,12.333,12.52,2.43595721925,0.186,0.455524
12,12.897,13.35,1.30894481236,0.451,0.592952
13,13.883,14.039,2.68743589744,0.155,0.41924
14,14.363,14.5,3.70510948905,0.135,0.5076
15,14.947,15.135,2.382,0.185,0.447816
16,15.483,15.646,3.0114601227,0.161,0.490868
17,16.063,16.286,2.82843049327,0.22,0.63074
18,16.864,17.078,3.08442990654,0.211,0.660068
19,17.597,17.746,4.324,0.147,0.644276
20,18.297,18.442,4.60535172414,0.143,0.667776
21,18.964,19.337,1.66629490617,0.371,0.621528
22,19.833,20.094,2.20629885057,0.259,0.575844
23,20.563,20.813,2.701936,0.248,0.675484
24,21.334,21.462,3.55584375,0.126,0.455148
25,21.885,22.098,2.81029107981,0.211,0.598592
26,22.614,22.826,2.86433962264,0.21,0.60724
27,23.284,23.44,3.525,0.154,0.5499
28,23.947,24.228,2.33962989324,0.279,0.657436
29,24.399,25.189,4.7592556962,0.144,3.759812
30,27.634,28.314,5.37901176471,0.025,3.657728
31,30.664,31.492,4.59124154589,0.195,3.801548
32,33.648,34.327,5.11559351988,0.104,3.473488
33,36.435,37.097,5.45171601208,0.052,3.609036
34,39.484,40.277,4.73010844893,0.118,3.750976
35,42.535,43.214,5.43732547865,0.065,3.691944
36,45.686,46.324,5.40455799373,0.064,3.448108
37,48.349,48.882,4.8248630394,0.099,2.571652
38,50.766,53.112,1.26719693095,1.839,2.972844
39,55.517,56.318,4.8375380774,0.168,3.874868
40,60.616,61.126,5.34878431373,0.045,2.72788
41,66.149,66.903,5.34154376658,0.089,4.027524
42,71.101,71.519,5.75199043062,0.027,2.404332
43,76.186,77.856,1.96578203593,0.297,3.282856
44,80.336,80.899,4.96012788632,0.099,2.792552
45,86.268,87.05,5.08080818414,0.126,3.973192
46,90.919,91.597,5.12896165192,0.109,3.477436
47,95.437,97.952,1.42536143141,0.197,3.584784
48,100.902,102.652,1.81650971429,0.285,3.178892
49,105.471,106.132,5.3507473525,0.079,3.536844
50,111.038,111.923,4.00216949153,0.313,3.54192
51,115.888,116.343,5.77221978022,0.024,2.62636
52,119.287,119.613,4.28478527607,0.317,1.39684
53,125.503,126.042,0.188348794063,0.538,0.10152
