ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.524,1.337,1.36779827798,0.063,1.11202
2,1.368,1.759,1.46545012788,0.063,0.572991
3,1.946,5.79,1.52072840791,0.11,5.84568
4,6.071,7.165,1.37064716636,0.047,1.499488
5,7.337,8.462,1.36345955556,0.141,1.533892
6,8.603,9.946,1.286183172,0.171,1.727344
7,10.103,11.243,1.42137894737,0.187,1.620372
8,11.603,13.274,0.774654099342,0.64,1.294447
9,13.603,14.728,1.49113244444,0.468,1.677524
10,14.946,16.181,1.41936194332,0.157,1.752912
11,16.509,17.728,1.47531419196,0.14,1.798408
12,18.103,19.228,1.53123911111,0.14,1.722644
13,19.759,21.259,1.162216,0.141,1.743324
14,21.353,22.618,1.36162529644,0.203,1.722456
15,22.9,26.493,1.59195658224,0.203,5.7199
16,27.368,31.478,1.42262481752,0.203,5.846988
17,32.243,36.634,1.26470781143,0.141,5.553332
18,37.197,42.04,1.21969027462,0.156,5.90696
19,42.447,46.494,1.41648035582,0.203,5.732496
20,47.384,51.353,1.43953338372,0.172,5.713508
21,52.15,56.337,1.40925913542,0.234,5.900568
22,57.415,64.166,0.858601096134,0.219,5.796416
23,64.697,68.587,1.4372092545,0.156,5.590744
24,69.244,73.431,1.36561547647,0.187,5.717832
25,75.088,78.103,1.4596106136,0.187,4.400726
