ChunkID, Download Start Time, Download End Time, Bandwidth, TTFB, Size 
1,0.877,1.707,2.11533975904,0.107,1.755732
2,1.797,2.835,1.77966088632,0.131,1.847288
3,3.061,4.362,1.03291621829,0.181,1.343824
4,4.712,5.215,2.60770576541,0.094,1.311676
5,5.91,6.826,1.51241484716,0.183,1.385372
6,7.512,8.222,1.85749295775,0.156,1.31882
7,8.577,9.148,2.32975131349,0.129,1.330288
8,9.694,10.427,1.74303956344,0.133,1.277648
9,10.777,11.303,2.51441064639,0.118,1.32258
10,11.828,12.392,2.44233333333,0.131,1.377476
11,12.964,13.482,2.5928030888,0.097,1.343072
12,14.011,14.67,2.04203945372,0.107,1.345704
13,15.144,15.786,2.07414953271,0.206,1.331604
14,16.31,16.8,2.34424489796,0.152,1.14868
15,17.331,17.973,2.05892211838,0.124,1.321828
16,22.061,24.084,2.85958872961,0.157,5.784948
17,27.398,29.625,2.76116030534,0.172,6.149104
18,39.461,41.451,2.81990552764,0.181,5.611612
19,46.93,49.243,2.49390575011,0.122,5.768404
20,57.694,59.795,2.84129652546,0.132,5.969564
21,69.629,72.487,1.93933379986,0.145,5.542616
22,78.713,79.632,2.50659847661,0.125,2.303564
